"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","575","1,742,491","2","76","455","1,653,580","5","627","113","88,208"
"2.25","207","588,360","0","0","161","551,531","2","504","44","36,325"
"2.26","99","46,249","2","76","61","36,836","0","0","36","9,337"
"2.27","136","290,637","0","0","115","270,573","3","123","18","19,941"
"2.28","133","817,245","0","0","118","794,640","0","0","15","22,605"
"","","","","","","","","","",""
