"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활방어","에히메현","2019-02-28","3,644","불검출","불검출","적합"
"2","활가리비","홋카이도","2019-02-28","6,955","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-02-28","13,000","불검출","불검출","적합"
"4","활돔(돌돔)","오이타현","2019-02-28","526","불검출","불검출","적합"
"5","냉장돔(금눈돔)","시즈오카현","2019-02-28","63","불검출","불검출","적합"
"6","활방어","에히메현","2019-02-28","10,848","불검출","불검출","적합"
"7","냉장갈치","후쿠오카현","2019-02-28","947","불검출","불검출","적합"
"8","냉동전갱이(F,포장횟감)","에히메현","2019-02-28","680","불검출","불검출","적합"
"9","활가리비","홋카이도","2019-02-28","6,970","불검출","불검출","적합"
"10","활가리비","홋카이도","2019-02-28","7,081","불검출","불검출","적합"
"11","활돔(벵에돔)","오이타현","2019-02-28","1,797","불검출","불검출","적합"
"12","냉동다랑어(눈다랑어,목살)","대서양","2019-02-28","2,405","불검출","불검출","적합"
"13","활해삼","미에현","2019-02-28","1,280","불검출","불검출","적합"
"14","냉동다랑어(눈다랑어,목살)","태평양","2019-02-28","112","불검출","불검출","적합"
"15","냉동오징어","가고시마현","2019-02-28","1,131","불검출","불검출","적합"
"16","냉장갈치","효고현","2019-02-28","240","불검출","불검출","적합"
"17","냉동꼴뚜기(흰꼴뚜기)","가고시마현","2019-02-28","498","불검출","불검출","적합"
"18","활가리비","홋카이도","2019-02-28","7,200","불검출","불검출","적합"
"19","활돔(돌돔)","미에현","2019-02-28","604","불검출","불검출","적합"
"20","활가리비","홋카이도","2019-02-28","7,213","불검출","불검출","적합"
