"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉동다랑어(눈다랑어,F,횟감)","인도양","2019-03-06","1,112","불검출","불검출","적합"
"22","냉장갈치","오이타현","2019-03-06","370","불검출","불검출","적합"
"23","냉장갈치","후쿠오카현","2019-03-06","955","불검출","불검출","적합"
"24","활가리비","홋카이도","2019-03-06","7,074","불검출","불검출","적합"
"25","냉장명태","홋카이도","2019-03-06","2,600","불검출","불검출","적합"
"26","냉장명태","홋카이도","2019-03-06","1,300","불검출","불검출","적합"
"27","냉동게(참게)","후쿠오카현","2019-03-06","748","불검출","불검출","적합"
"28","염장옥덩굴","오키나와현","2019-03-06","302","불검출","불검출","적합"
"29","활가리비","홋카이도","2019-03-06","6,962","불검출","불검출","적합"
"30","냉장명태","홋카이도","2019-03-06","1,950","불검출","불검출","적합"
"31","활우렁쉥이","홋카이도","2019-03-06","6,456","불검출","불검출","적합"
"32","냉장돔(황돔)","야마구치현","2019-03-06","440","불검출","불검출","적합"
"33","냉동다랑어(남방참다랑어,목살)","대서양","2019-03-06","123","불검출","불검출","적합"
"34","냉동다랑어(눈다랑어,목살)","인도양","2019-03-06","350","불검출","불검출","적합"
"35","냉장명태","홋카이도","2019-03-06","2,600","불검출","불검출","적합"
"36","냉장홍어","야마구치현","2019-03-06","360","불검출","불검출","적합"
"합계","","-","-","96,081","-","-","-"
