"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉동가리비(외투막)","홋카이도","2019-03-05","16,360","불검출","불검출","적합"
"22","냉장명태","홋카이도","2019-03-05","2,600","불검출","불검출","적합"
"23","냉장명태","홋카이도","2019-03-05","5,525","불검출","불검출","적합"
"24","냉장돔(황돔)","야마구치현","2019-03-05","400","불검출","불검출","적합"
"25","활가리비","홋카이도","2019-03-05","8,058","불검출","불검출","적합"
"26","냉장갈치","야마구치현","2019-03-05","236","불검출","불검출","적합"
"27","냉장명태","홋카이도","2019-03-05","1,300","불검출","불검출","적합"
"28","냉장명태","홋카이도","2019-03-05","2,600","불검출","불검출","적합"
"29","냉장홍어","홋카이도","2019-03-05","2,915","불검출","불검출","적합"
"30","활돔(참돔)","에히메현","2019-03-05","6,517","불검출","불검출","적합"
"31","활가리비","홋카이도","2019-03-05","7,200","불검출","불검출","적합"
"32","냉장명태","홋카이도","2019-03-05","1,482","불검출","불검출","적합"
"33","활대합(북방대합)","홋카이도","2019-03-05","3,000","불검출","불검출","적합"
"34","활돔(참돔)","에히메현","2019-03-05","8,061","불검출","불검출","적합"
"35","활바리(능성어)","에히메현","2019-03-05","3,685","불검출","불검출","적합"
"36","활돔(돌돔)","미에현","2019-03-05","1,610","불검출","불검출","적합"
"37","냉장홍어","야마구치현","2019-03-05","360","불검출","불검출","적합"
"38","냉장갈치","효고현","2019-03-05","264","불검출","불검출","적합"
"39","냉장명태","홋카이도","2019-03-05","2,756","불검출","불검출","적합"
"40","활가리비","홋카이도","2019-03-05","5,000","불검출","불검출","적합"
"41","활돔(참돔)","에히메현","2019-03-05","14,655","불검출","불검출","적합"
"42","냉동다랑어(눈다랑어,F,횟감)","태평양","2019-03-05","184","불검출","불검출","적합"
"43","활가리비","홋카이도","2019-03-05","7,492","불검출","불검출","적합"
"44","냉장명태","홋카이도","2019-03-05","1,482","불검출","불검출","적합"
