"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","소스류","후쿠오카현","2014-03-06","3,000","불검출","불검출","적합"
"18","소스류","후쿠오카현","2014-03-12","200","불검출","불검출","적합"
"19","소스류","후쿠오카현","2014-03-11","300","불검출","불검출","적합"
"20","복합조미식품","후쿠오카현","2014-03-07","300","불검출","불검출","적합"
"21","소스류","후쿠오카현","2014-03-10","1,080","불검출","불검출","적합"
"22","소스류","후쿠오카현","2014-03-08","120","불검출","불검출","적합"
"23","소스류","후쿠오카현","2014-03-10","1,082.4","불검출","불검출","적합"
"24","과자(크래커)","이바라키현","2014-02-07","108","불검출","불검출","적합"
"25","소스류","나가사키현","2014-02-15","125.4","불검출","불검출","적합"
"26","소스류","군마현","2014-01-29","162","불검출","불검출","적합"
"27","건어포류","에히메현","2014-03-15","262.8","불검출","불검출","적합"
"28","소스류","시즈오카현","2014-02-10","100","불검출","불검출","적합"
"29","식염절임","야마가타현","2014-03-10","660","불검출","불검출","적합"
"30","혼합제제","사이타마현","2013-09-02","400","불검출","불검출","적합"
"31","혼합제제","사이타마현","2014-01-17","400","불검출","불검출","적합"
"32","소스류","미에현","2014-01-07","300","불검출","불검출","적합"
"33","소스류","미에현","2014-03-06","370","불검출","불검출","적합"
"34","탄산칼슘","오카야마현","2014-03-28","16,000","불검출","불검출","적합"
"35","탄산마그네슘","오카야마현","2014-03-17","3,500","불검출","불검출","적합"
"36","히드록시프로필셀룰로오스","니가타현","2013-08-11","760","불검출","불검출","적합"
"37","녹차추출물/알로에전잎","기후현","2014-03-03","271","불검출","불검출","적합"
"38","청주","사이타마현","2014-03-11","3,403.39","불검출","불검출","적합"
"39","난소화성말토덱스트린(원료성)","효고현","2014-01-20","11,200","불검출","불검출","적합"
"40","혼합제제","효고현","2014-03-04","34","불검출","불검출","적합"
"41","혼합제제","효고현","2014-03-12","102","불검출","불검출","적합"
"42","혼합제제","효고현","2014-03-04","17","불검출","불검출","적합"
"43","청주","미에현","2014-03-01","86.4","불검출","불검출","적합"
"44","쿠민/씨,seed/건조","이란","2013-06-01","11,550","불검출","불검출","적합"
"45","곡류가공품","이바라키현","2014-02-25","671","불검출","불검출","적합"
"46","향신료조제품","도쿄도","2013-12-11","12.05","불검출","불검출","적합"
"47","당류가공품","이바라키현","2014-03-13","58.2","불검출","불검출","적합"
"48","땅콩또는견과류가공품","오사카부","2013-09-10","100","불검출","불검출","적합"
"49","곡류가공품","도쿄도","2014-03-07","298","불검출","불검출","적합"
"50","청국장","훗카이도","2014-03-10","2,970","불검출","불검출","적합"
"51","소스류","야마구치현","2014-02-07","466.2","불검출","불검출","적합"
"52","땅콩또는견과류가공품","오사카부","2013-09-08","150","불검출","불검출","적합"
"53","청주","도치기현","2014-03-12","15,552","불검출","불검출","적합"
"54","카레","나가노현","2014-03-01","4,455","불검출","불검출","적합"
"55","소스류","아이치현","2014-02-19","965.6","불검출","불검출","적합"
"56","과자(한과류)","나가노현","2014-03-02","1,344","불검출","불검출","적합"
"57","카레","나가노현","2014-03-08","4,455","불검출","불검출","적합"
"58","양조간장","효고현","2014-03-05","27,293.76","불검출","불검출","적합"
"59","소스류","히로시마현","2014-03-21","2,070","불검출","불검출","적합"
"60","소스류","히로시마현","2014-03-20","1,226.07","불검출","불검출","적합"
"61","혼합제제","나가노현","2014-02-28","1,500","불검출","불검출","적합"
"62","조미된장","나가노현","2014-03-11","4,800","불검출","불검출","적합"
"63","조미된장","나가노현","2014-03-11","960","불검출","불검출","적합"
"64","조미된장","나가노현","2014-03-11","1,728","불검출","불검출","적합"
"65","된장","나가노현","2014-03-11","500","불검출","불검출","적합"
"66","즉석조리식품","나가노현","2014-03-07","2,177.7","불검출","불검출","적합"
