"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","전분가공품","나가노현","2014-03-03","14","불검출","불검출","적합"
"18","에탄올","야마나시현","2014-03-10","4,685","불검출","불검출","적합"
"19","리큐르","지바현","2014-01-09","900","불검출","불검출","적합"
"20","기타가공품","교토부","2014-03-19","480","불검출","불검출","적합"
"21","복합조미식품","효고현","2014-03-14","450","불검출","불검출","적합"
"22","복합조미식품","효고현","2014-03-18","450","불검출","불검출","적합"
"23","혼합제제","오카야마현","2014-02-24","60","불검출","불검출","적합"
"24","혼합제제","오카야마현","2014-02-25","45","불검출","불검출","적합"
"25","혼합제제","시즈오카현","2014-02-28","575","불검출","불검출","적합"
"26","혼합제제","시즈오카현","2014-03-06","100","불검출","불검출","적합"
"27","혼합제제","시즈오카현","2014-03-07","500","불검출","불검출","적합"
"28","혼합제제","사이타마현","2013-12-18","70","불검출","불검출","적합"
"29","혼합제제","사이타마현","2014-01-30","160","불검출","불검출","적합"
"30","혼합제제","사이타마현","2013-11-18","70","불검출","불검출","적합"
"31","혼합제제","사이타마현","2013-11-15","48","불검출","불검출","적합"
"32","혼합제제","사이타마현","2013-12-18","104","불검출","불검출","적합"
"33","혼합제제","사이타마현","2014-03-03","40","불검출","불검출","적합"
"34","혼합제제","사이타마현","2014-03-03","40","불검출","불검출","적합"
"35","혼합제제","사이타마현","2014-01-14","300","불검출","불검출","적합"
"36","혼합제제","사이타마현","2013-11-18","160","불검출","불검출","적합"
"37","복합조미식품","효고현","2014-03-12","600","불검출","불검출","적합"
"38","혼합제제","오사카부","2014-03-04","96","불검출","불검출","적합"
"39","과자(스낵과자)","아이치현","2014-03-20","414","불검출","불검출","적합"
"40","볶은커피","미에현","2014-02-25","96","불검출","불검출","적합"
"41","볶은커피","미에현","2014-02-16","96","불검출","불검출","적합"
"42","복합조미식품","효고현","2014-02-18","400","불검출","불검출","적합"
"43","수산물가공품","훗카이도","2014-02-06","450","불검출","불검출","적합"
"44","장류절임","가고시마현","2014-03-12","540","불검출","불검출","적합"
"45","정향/건조","탄자니아","2013-11-01","2,000","불검출","불검출","적합"
"46","국수","나가사키현","2014-02-14","10","불검출","불검출","적합"
"47","유탕면류","나가사키현","2014-02-14","6.6","불검출","불검출","적합"
"48","복합조미식품","히로시마현","2013-11-22","5","불검출","불검출","적합"
"49","복합조미식품","히로시마현","2013-11-08","5","불검출","불검출","적합"
"50","고형차","교토부","2014-03-18","400","불검출","불검출","적합"
"51","맥주","오이타현","2014-02-24","16,422","불검출","불검출","적합"
"52","합성착향료","지바현","2014-03-25","300","불검출","불검출","적합"
"53","혼합제제","이바라키현","2014-03-07","315","불검출","불검출","적합"
"54","빵류(케이크)","훗카이도","2014-03-14","108.8","불검출","불검출","적합"
"55","빵류(케이크)","훗카이도","2014-03-14","108.8","불검출","불검출","적합"
"56","청주","니가타현","2014-02-28","24,300","불검출","불검출","적합"
"57","청주","니가타현","2014-03-05","864","불검출","불검출","적합"
"58","조미된장","아이치현","2014-03-07","10,000","불검출","불검출","적합"
"59","조미된장","아이치현","2014-02-26","9,000","불검출","불검출","적합"
"60","혼합제제","나가노현","2014-03-13","150","불검출","불검출","적합"
"61","드레싱","사가현","2014-02-19","3,240","불검출","불검출","적합"
"62","볶은커피","아이치현","2014-02-24","201.6","불검출","불검출","적합"
"63","볶은커피","아이치현","2014-03-15","24","불검출","불검출","적합"
"64","인스턴트커피","사이타마현","2014-03-04","36","불검출","불검출","적합"
"65","인스턴트커피","사이타마현","2014-02-18","24","불검출","불검출","적합"
"66","볶은커피","도치기현","2014-03-18","4,800","불검출","불검출","적합"
