"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","156","","247,383","","",""
"1","소스류","에히메현","2016-04-28","2,149","불검출","불검출","적합"
"2","캔디류(사탕)","아이치현","2016-05-17","1,536","불검출","불검출","적합"
"3","기타장류","나가노현","2016-04-26","51","불검출","불검출","적합"
"4","청주","이와테현","2016-04-02","86","불검출","불검출","적합"
"5","혼합장","나가노현","2016-04-27","1,152","불검출","불검출","적합"
"6","볶은커피","시즈오카현","2016-04-29","772","불검출","불검출","적합"
"7","캔디류(사탕)","아이치현","2016-04-23","292","불검출","불검출","적합"
"8","혼합제제","가나가와현","2016-05-13","20","불검출","불검출","적합"
"9","수산물가공품","후쿠시마현","2016-04-22","300","불검출","불검출","적합"
"10","혼합제제","오사카부","2016-04-27","840","불검출","불검출","적합"
"11","양조간장","효고현","2016-04-22","432","불검출","불검출","적합"
"12","드레싱","사가현","2016-05-06","1,170","불검출","불검출","적합"
"13","혼합제제","사이타마현","2015-11-30","200","불검출","불검출","적합"
