"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"85","혼합제제","효고현","2019-04-02","34","불검출","불검출","적합"
"86","혼합제제","효고현","2019-04-03","85","불검출","불검출","적합"
"87","혼합제제","오사카부","2019-03-25","75","불검출","불검출","적합"
"88","혼합제제","효고현","2019-03-28","17","불검출","불검출","적합"
"89","혼합제제","효고현","2019-03-29","17","불검출","불검출","적합"
"90","혼합제제","효고현","2019-03-19","17","불검출","불검출","적합"
"91","액상차","시즈오카현","2019-01-31","4,334","불검출","불검출","적합"
"92","액상차","군마현","2018-12-31","2,359","불검출","불검출","적합"
"93","초콜릿가공품","후쿠오카현","2019-03-23","763","불검출","불검출","적합"
"94","탄산음료","오사카부","2018-12-02","2,184","불검출","불검출","적합"
"95","탄산음료","오사카부","2019-01-02","2,184","불검출","불검출","적합"
"96","혼합제제","효고현","2019-03-27","17","불검출","불검출","적합"
"97","혼합제제","효고현","2019-03-20","17","불검출","불검출","적합"
"98","혼합제제","효고현","2019-03-27","102","불검출","불검출","적합"
"99","과자","야마가타현","2019-03-25","77","불검출","불검출","적합"
"100","향신료조제품","기후현","2019-02-19","174","불검출","불검출","적합"
"101","과자","야마가타현","2019-03-20","114","불검출","불검출","적합"
"102","과자","야마가타현","2019-03-25","38","불검출","불검출","적합"
"103","건면","효고현","2019-04-21","960","불검출","불검출","적합"
"104","소스","지바현","2019-02-26","8,760","불검출","불검출","적합"
"105","건면","효고현","2019-03-20","1,440","불검출","불검출","적합"
"106","기타가공품","시즈오카현","2018-12-03","6,075","불검출","불검출","적합"
"107","과자","야마가타현","2019-03-25","149","불검출","불검출","적합"
"108","과자","니가타현","2019-04-02","78","불검출","불검출","적합"
"109","캔디류","아이치현","2019-03-11","184","불검출","불검출","적합"
"110","복합조미식품","이바라키현","2019-02-06","58","불검출","불검출","적합"
"111","소스","지바현","2019-01-17","1,089","불검출","불검출","적합"
"112","소스","지바현","2019-02-22","1,548","불검출","불검출","적합"
"113","과자","니가타현","2019-03-18","16","불검출","불검출","적합"
"114","과자","니가타현","2019-03-14","87","불검출","불검출","적합"
"115","과자","니가타현","2019-03-04","219","불검출","불검출","적합"
"116","맥주","후쿠오카현","2019-03-07","327,907","불검출","불검출","적합"
"117","소스","시즈오카현","2018-12-20","100","불검출","불검출","적합"
"118","소스","도치기현","2019-02-25","1,378","불검출","불검출","적합"
"119","과자","사이타마현","","86","불검출","불검출","적합"
