"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","과자","히로시마현","2019-03-20","110","불검출","불검출","적합"
"16","음료베이스","기후현","2019-02-08","240","불검출","불검출","적합"
"17","음료베이스","아이치현","2019-01-10","150","불검출","불검출","적합"
"18","혼합제제","오사카부","2019-03-22","75","불검출","불검출","적합"
"19","소스","에히메현","2019-04-05","3,020","불검출","불검출","적합"
"20","빵류","돗토리현","2019-03-12","16","불검출","불검출","적합"
"21","청주","이와테현","2019-03-26","86","불검출","불검출","적합"
"22","청주","나라현","2019-04-02","259","불검출","불검출","적합"
"23","청주","나라현","2019-04-02","86","불검출","불검출","적합"
"24","청주","이와테현","2019-03-26","562","불검출","불검출","적합"
"25","청주","야마가타현","2019-03-22","108","불검출","불검출","적합"
"26","청주","니가타현","2019-03-05","320","불검출","불검출","적합"
"27","청주","미야기현","2018-12-23","86","불검출","불검출","적합"
"28","청주","고치현","2019-04-01","130","불검출","불검출","적합"
"29","청주","니가타현","2019-03-04","86","불검출","불검출","적합"
"30","청주","사이타마현","2019-03-13","616","불검출","불검출","적합"
"31","청주","사이타마현","2019-03-13","513","불검출","불검출","적합"
"32","과자","사이타마현","2019-03-15","784","불검출","불검출","적합"
"33","과자","기후현","2019-03-12","396","불검출","불검출","적합"
"34","두류가공품","기후현","2019-02-07","1,000","불검출","불검출","적합"
"35","두류가공품","기후현","2019-02-06","1,000","불검출","불검출","적합"
"36","두류가공품","기후현","2019-02-05","1,000","불검출","불검출","적합"
"37","액상차","미에현","2019-03-07","1,440","불검출","불검출","적합"
"38","소스","후쿠오카현","2019-03-20","648","불검출","불검출","적합"
"39","빵류","나가사키현","2019-03-01","1,350","불검출","불검출","적합"
"40","과자","니가타현","2019-03-13","42","불검출","불검출","적합"
"41","과자","니가타현","2019-03-11","109","불검출","불검출","적합"
"42","당류가공품","교토부","2019-02-20","270","불검출","불검출","적합"
"43","혼합제제","도치기현","2019-03-20","345","불검출","불검출","적합"
"44","캔디류","나가노현","2019-03-03","282","불검출","불검출","적합"
"45","캔디류","나가노현","2019-03-04","202","불검출","불검출","적합"
"46","청주","도야마현","2019-03-15","19,354","불검출","불검출","적합"
"47","탄산음료","오사카부","2019-03-18","3,300","불검출","불검출","적합"
"48","코코아분말","네덜란드","2018-04-12","12,600","불검출","불검출","적합"
"49","당류가공품","교토부","2019-02-20","385","불검출","불검출","적합"
