"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동어란(명란)","러시아","2019-04-23","4,390","불검출","불검출","적합"
"2","냉동명태(F)","러시아","2019-04-23","21,124","불검출","불검출","적합"
"3","냉동가자미(각시가자미)","러시아","2019-04-23","21,699","불검출","불검출","적합"
"4","냉동가자미(마소치가자미)","미국","2019-04-23","44,208","불검출","불검출","적합"
"5","냉동가자미(각시가자미)","러시아","2019-04-23","22,216","불검출","불검출","적합"
"6","냉동가자미(각시가자미,F)","미국","2019-04-23","3,150","불검출","불검출","적합"
"7","냉동명태(F)","러시아","2019-04-23","15,580","불검출","불검출","적합"
"8","냉동볼락(장문볼락)","아이슬란드","2019-04-23","14,976","불검출","불검출","적합"
"합계","","-","-","147,343","-","-","-"
