"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장갈치","오이타현","2019-04-24","910","불검출","불검출","적합"
"2","냉장갈치","오이타현","2019-04-24","480","불검출","불검출","적합"
"3","활장어(먹장어)","야마구치현","2019-04-24","1,968","불검출","불검출","적합"
"4","냉동가리비(외투막)","홋카이도","2019-04-24","21,975","불검출","불검출","적합"
"5","냉장명태","홋카이도","2019-04-24","2,431","불검출","불검출","적합"
"6","냉장갈치","후쿠오카현","2019-04-24","190","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2019-04-24","2,221","불검출","불검출","적합"
"8","냉장명태","홋카이도","2019-04-24","2,431","불검출","불검출","적합"
"9","냉장명태","홋카이도","2019-04-24","2,400","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2019-04-24","1,451","불검출","불검출","적합"
"11","냉장갈치","후쿠오카현","2019-04-24","970","불검출","불검출","적합"
"12","냉동다랑어(황다랑어,F,횟감)","태평양","2019-04-24","1,322","불검출","불검출","적합"
"13","냉동다랑어(눈다랑어,F,횟감)","태평양","2019-04-24","1,747","불검출","불검출","적합"
"14","활가리비","홋카이도","2019-04-24","5,405","불검출","불검출","적합"
"15","냉장돔(황돔)","야마구치현","2019-04-24","35","불검출","불검출","적합"
"16","활게(왕게)","홋카이도","2019-04-24","3,484","불검출","불검출","적합"
"17","활게(참게)","후쿠오카현","2019-04-24","300","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2019-04-24","1,040","불검출","불검출","적합"
"19","냉장명태","홋카이도","2019-04-24","2,431","불검출","불검출","적합"
"20","냉장쥐치","후쿠오카현","2019-04-24","372","불검출","불검출","적합"
