"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"16","빵류","훗카이도","2019-06-05","4,752","불검출","불검출","적합"
"17","빵류","훗카이도","2019-06-11","1,037","불검출","불검출","적합"
"18","볶은커피","오사카부","2020-04-06","706","불검출","불검출","적합"
"19","카레(커리)","니가타현","2019-06-28","2,508","불검출","불검출","적합"
"20","혼합제제","효고현","2019-07-12","34","불검출","불검출","적합"
"21","카레(커리)","니가타현","2019-06-27","2,772","불검출","불검출","적합"
"22","기타 어육가공품","히로시마현","2019-07-08","2,100","불검출","불검출","적합"
"23","양조간장","구마모토현","2019-07-09","1,742","불검출","불검출","적합"
"24","빵류","훗카이도","2019-06-07","30","불검출","불검출","적합"
"25","초콜릿가공품","훗카이도","2019-06-04","161","불검출","불검출","적합"
"26","초콜릿가공품","훗카이도","2019-06-26","54","불검출","불검출","적합"
"27","액상차","효고현","2019-06-16","4,032","불검출","불검출","적합"
"28","액상차","지바현","2019-05-19","3,024","불검출","불검출","적합"
"29","기타천연착향료","이바라키현","2019-07-04","30","불검출","불검출","적합"
"30","혼합제제","히로시마현","2019-06-25","105","불검출","불검출","적합"
"31","합성향료","오카야마현","2019-07-18","60","불검출","불검출","적합"
"32","소스","도치기현","2019-05-13","75","불검출","불검출","적합"
"33","소스","도치기현","2019-06-06","75","불검출","불검출","적합"
"34","복합조미식품","이바라키현","2019-05-31","14","불검출","불검출","적합"
"35","절임식품","와카야마현","2019-06-20","240","불검출","불검출","적합"
"36","소스","군마현","2019-06-13","1,170","불검출","불검출","적합"
"37","소스","사이타마현","2019-06-10","378","불검출","불검출","적합"
"38","합성향료","가나가와현","2019-07-11","16","불검출","불검출","적합"
"39","합성향료","가나가와현","2019-07-18","6","불검출","불검출","적합"
"40","식물성크림","이바라키현","2019-07-15","192","불검출","불검출","적합"
"41","혼합제제","효고현","2019-07-19","10","불검출","불검출","적합"
"42","빵류","나가노현","2019-07-02","216","불검출","불검출","적합"
"43","과자","나가노현","2019-07-02","317","불검출","불검출","적합"
"44","빵류","나가노현","2019-07-02","216","불검출","불검출","적합"
"45","과자","니가타현","2019-07-08","104","불검출","불검출","적합"
"46","빵류","기후현","2019-07-10","302","불검출","불검출","적합"
"47","캔디류","아이치현","2019-07-09","300","불검출","불검출","적합"
"48","과자","나가노현","2019-07-10","72","불검출","불검출","적합"
"49","과자","니가타현","2019-07-02","168","불검출","불검출","적합"
"50","캔디류","아이치현","2019-07-10","1,620","불검출","불검출","적합"
