"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동갈치","와카야마현","2019-08-07","580","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2019-08-07","443","불검출","불검출","적합"
"3","냉장명태","홋카이도","2019-08-07","600","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2019-08-07","6,703","불검출","불검출","적합"
"5","활우렁쉥이","홋카이도","2019-08-07","6,540","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2019-08-07","608","불검출","불검출","적합"
"7","냉장명태","홋카이도","2019-08-07","992","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2019-08-07","11,432","불검출","불검출","적합"
"9","냉장명태","홋카이도","2019-08-07","300","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2019-08-07","4,766","불검출","불검출","적합"
"11","냉장돔(황돔)","나가사키현","2019-08-07","346","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2019-08-07","7,992","불검출","불검출","적합"
"13","활우렁쉥이","홋카이도","2019-08-07","6,988","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2019-08-07","1,280","불검출","불검출","적합"
"15","활가리비","홋카이도","2019-08-07","6,958","불검출","불검출","적합"
"16","냉동돔(황돔)","야마구치현","2019-08-07","6,765","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2019-08-07","1,206","불검출","불검출","적합"
"18","냉동홍어","홋카이도","2019-08-07","22,800","불검출","불검출","적합"
"19","냉장명태","홋카이도","2019-08-07","908","불검출","불검출","적합"
"합계","","-","-","88,207","-","-","-"
