"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"16","액상커피","시가현","2019-06-24","691","불검출","불검출","적합"
"17","과자","아이치현","2019-05-20","223","불검출","불검출","적합"
"18","소스","오이타현","2019-06-28","1,200","불검출","불검출","적합"
"19","기타 수산물가공품","훗카이도","2019-07-11","450","불검출","불검출","적합"
"20","소스","이와테현","2019-07-17","1,780","불검출","불검출","적합"
"21","절임식품","가고시마현","2019-07-16","710","불검출","불검출","적합"
"22","액상커피","시가현","2019-06-06","691","불검출","불검출","적합"
"23","참기름","가가와현","2019-03-05","825","불검출","불검출","적합"
"24","타마린드검","오사카부","2019-05-26","5,000","불검출","불검출","적합"
"25","액상커피","시가현","2019-05-07","173","불검출","불검출","적합"
"26","소스","오이타현","2019-06-07","600","불검출","불검출","적합"
"27","인스턴트커피","미에현","2019-04-10","216","불검출","불검출","적합"
"28","건면","효고현","2019-06-13","672","불검출","불검출","적합"
"29","절임식품","도쿠시마현","2019-07-10","300","불검출","불검출","적합"
"30","캔디류","후쿠오카현","2019-07-10","230","불검출","불검출","적합"
"31","소스","지바현","2019-07-11","3,240","불검출","불검출","적합"
"32","액상차","후쿠오카현","2019-06-21","6,240","불검출","불검출","적합"
"33","혼합제제","오카야마현","2019-07-01","390","불검출","불검출","적합"
"34","혼합제제","오카야마현","2019-06-28","60","불검출","불검출","적합"
"35","기타천연착향료","히로시마현","2019-07-01","45","불검출","불검출","적합"
"36","자당지방산에스테르","시가현","2019-06-17","8,280","불검출","불검출","적합"
"37","자당지방산에스테르","시가현","2019-06-15","2,000","불검출","불검출","적합"
"38","혼합제제","오카야마현","2019-07-08","340","불검출","불검출","적합"
"39","양조간장","효고현","2019-06-26","13,799","불검출","불검출","적합"
"40","양조간장","효고현","2019-07-02","27,597","불검출","불검출","적합"
"41","양조간장","효고현","2019-07-02","13,799","불검출","불검출","적합"
"42","소스","사가현","2019-05-15","6,673","불검출","불검출","적합"
"43","고형차","교토부","2020-03-15","239","불검출","불검출","적합"
"44","혼합제제","효고현","2019-07-08","17","불검출","불검출","적합"
"45","혼합제제","효고현","2019-07-10","17","불검출","불검출","적합"
"46","혼합제제","효고현","2019-07-11","17","불검출","불검출","적합"
"47","합성향료","효고현","2019-07-09","17","불검출","불검출","적합"
"48","소스","나가사키현","2019-02-13","120","불검출","불검출","적합"
"49","혼합제제","효고현","2019-07-10","17","불검출","불검출","적합"
"50","빵류","돗토리현","2019-06-05","3,456","불검출","불검출","적합"
