"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활우렁쉥이","홋카이도","2019-08-06","6,501","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2019-08-06","7,825","불검출","불검출","적합"
"3","냉동큰실말","오키나와현","2019-08-06","180","불검출","불검출","적합"
"4","냉장명태","홋카이도","2019-08-06","504","불검출","불검출","적합"
"5","활돔(쥐돔)","미야자키현","2019-08-06","471","불검출","불검출","적합"
"6","활돔(벤자리)","에히메현","2019-08-06","1,088","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2019-08-06","4,018","불검출","불검출","적합"
"8","활가리비","홋카이도","2019-08-06","7,000","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2019-08-06","2,978","불검출","불검출","적합"
"10","활돔(벤자리)","에히메현","2019-08-06","586","불검출","불검출","적합"
"11","냉장명태","홋카이도","2019-08-06","1,068","불검출","불검출","적합"
"12","냉장돔(황돔)","후쿠오카현","2019-08-06","345","불검출","불검출","적합"
"13","활돔(쥐돔)","미야자키현","2019-08-06","1,445","불검출","불검출","적합"
"14","활우렁쉥이","홋카이도","2019-08-06","8,114","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2019-08-06","2,422","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2019-08-06","1,480","불검출","불검출","적합"
"17","냉동개아지살(가리비)","홋카이도","2019-08-06","2,000","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2019-08-06","2,942","불검출","불검출","적합"
"19","냉장명태","홋카이도","2019-08-06","384","불검출","불검출","적합"
"20","활장어(먹장어)","후쿠오카현","2019-08-06","3,154","불검출","불검출","적합"
