"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"50","청주","니가타현","2019-06-24","972","불검출","불검출","적합"
"51","기타
수산물가공
품","후쿠시마현","2019-03-15","300","불검출","불검출","적합"
"52","소스","지바현","2019-06-18","155","불검출","불검출","적합"
"53","소스","지바현","2019-04-20","406","불검출","불검출","적합"
"54","소스","지바현","2019-06-05","213","불검출","불검출","적합"
"55","합성향료","가나가와현","2019-07-11","46","불검출","불검출","적합"
"56","합성향료","가나가와현","2019-07-11","3","불검출","불검출","적합"
"57","합성향료","가나가와현","2019-07-11","31","불검출","불검출","적합"
"58","과자","후쿠오카현","2019-06-14","112","불검출","불검출","적합"
"59","유탕면","도치기현","2019-06-19","1,221","불검출","불검출","적합"
"60","소스","효고현","2019-04-12","151","불검출","불검출","적합"
"61","빵류","돗토리현","2019-06-27","382","불검출","불검출","적합"
"62","소스","효고현","2019-04-11","122","불검출","불검출","적합"
"63","카레(커리)","도치기현","2019-05-08","2,070","불검출","불검출","적합"
"64","과자","고치현","2019-06-13","400","불검출","불검출","적합"
"65","카레(커리)","도치기현","2019-05-21","2,760","불검출","불검출","적합"
"66","과자","아이치현","2019-06-25","490","불검출","불검출","적합"
"67","카레(커리)","도치기현","2019-05-22","2,222","불검출","불검출","적합"
"68","카레(커리)","도치기현","2019-04-18","833","불검출","불검출","적합"
"69","조미건어포","야마나시현","2019-06-27","83","불검출","불검출","적합"
"70","혼합장","히로시마현","2019-07-02","1,500","불검출","불검출","적합"
"71","혼합장","히로시마현","2019-06-27","4,000","불검출","불검출","적합"
"72","혼합장","히로시마현","2019-07-01","3,500","불검출","불검출","적합"
"73","소스","도치기현","2019-05-16","332","불검출","불검출","적합"
"74","소스","도치기현","2019-05-14","198","불검출","불검출","적합"
"75","과실주","아이치현","2019-06-25","1,080","불검출","불검출","적합"
"76","기타 주류","아이치현","2019-05-29","1,080","불검출","불검출","적합"
"77","커피/건조","브라질","2015-01-04","3,000","불검출","불검출","적합"
"78","청주","나라현","2019-07-18","446","불검출","불검출","적합"
"79","빵류","나가노현","2019-07-08","252","불검출","불검출","적합"
"80","과자","나가노현","2019-07-08","312","불검출","불검출","적합"
"81","과자","나가노현","2019-07-08","220","불검출","불검출","적합"
"82","빵류","나가노현","2019-07-08","274","불검출","불검출","적합"
"83","젖산","이바라키현","2019-06-06","14,400","불검출","불검출","적합"
