"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2019-05-17","1,950","불검출","불검출","적합"
"2","냉장명태","홋카이도","2019-05-17","2,600","불검출","불검출","적합"
"3","냉장명태","홋카이도","2019-05-17","1,300","불검출","불검출","적합"
"4","냉장다랑어(참다랑어)","나가사키현","2019-05-17","57","불검출","불검출","적합"
"5","냉장명태","홋카이도","2019-05-17","1,300","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,F,횟감)","태평양","2019-05-17","245","불검출","불검출","적합"
"7","활가리비","홋카이도","2019-05-17","7,342","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2019-05-17","5,904","불검출","불검출","적합"
"9","냉동다랑어(눈다랑어,목살)","태평양","2019-05-17","120","불검출","불검출","적합"
"10","냉장돔(황돔)","야마구치현","2019-05-17","125","불검출","불검출","적합"
"11","냉장갈치","오이타현","2019-05-17","100","불검출","불검출","적합"
"12","활돔(돌돔)","나가사키현","2019-05-17","1,469","불검출","불검출","적합"
"13","냉장명태","홋카이도","2019-05-17","1,950","불검출","불검출","적합"
"14","활가리비","홋카이도","2019-05-17","14,000","불검출","불검출","적합"
"15","냉동새치(돛새치)","태평양","2019-05-17","2,385","불검출","불검출","적합"
"16","냉장돔(황돔)","후쿠오카현","2019-05-17","125","불검출","불검출","적합"
"17","활장어(먹장어)","나가사키현","2019-05-17","2,979","불검출","불검출","적합"
"18","활돔(참돔)","에히메현","2019-05-17","6,069","불검출","불검출","적합"
"19","냉동새치(황새치,목살,횟감)","대서양","2019-05-17","128","불검출","불검출","적합"
"20","활돔(돌돔)","나가사키현","2019-05-17","1,352","불검출","불검출","적합"
