"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","491","2,695,351","1","276","445","2,680,320","0","0","45","14,755"
"5.7","126","403,505","0","0","110","400,214","0","0","16","3,291"
"5.8","95","701,244","1","276","85","697,558","0","0","9","3,410"
"5.9","170","510,765","0","0","155","507,303","0","0","15","3,462"
"5.10","100","1,079,837","0","0","95","1,075,245","0","0","5","4,592"
"","","","","","","","","","",""
