"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2019-05-15","6,959","불검출","불검출","적합"
"2","냉장돔(감성돔)","와카야마현","2019-05-15","376","불검출","불검출","적합"
"3","냉장명태","홋카이도","2019-05-15","429","불검출","불검출","적합"
"4","냉장명태","홋카이도","2019-05-15","2,600","불검출","불검출","적합"
"5","활가리비","홋카이도","2019-05-15","4,387","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2019-05-15","6,553","불검출","불검출","적합"
"7","냉장갈치","야마구치현","2019-05-15","400","불검출","불검출","적합"
"8","냉장명태","홋카이도","2019-05-15","1,560","불검출","불검출","적합"
"9","냉장명태","홋카이도","2019-05-15","1,300","불검출","불검출","적합"
"10","활돔(돌돔)","나가사키현","2019-05-15","1,472","불검출","불검출","적합"
"11","활가리비","홋카이도","2019-05-15","7,000","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2019-05-15","12,870","불검출","불검출","적합"
"13","냉장명태","홋카이도","2019-05-15","1,495","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2019-05-15","2,243","불검출","불검출","적합"
"15","활가리비","홋카이도","2019-05-15","6,800","불검출","불검출","적합"
"16","활게(참게)","후쿠오카현","2019-05-15","655","불검출","불검출","적합"
"17","냉장명태","홋카이도","2019-05-15","1,300","불검출","불검출","적합"
"18","냉장명태","홋카이도","2019-05-15","1,300","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2019-05-15","1,866","불검출","불검출","적합"
"20","활가리비","홋카이도","2019-05-15","6,898","불검출","불검출","적합"
