"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","떡류","군마현","2016-03-31","491","불검출","불검출","적합"
"15","소스류","아오모리현","2016-03-09","192","불검출","불검출","적합"
"16","혼합제제","히로시마현","2016-06-13","30","불검출","불검출","적합"
"17","볶은커피","지바현","2016-05-20","200","불검출","불검출","적합"
"18","떡류","군마현","2016-05-26","186","불검출","불검출","적합"
"19","떡류","군마현","2016-03-24","874","불검출","불검출","적합"
"20","떡류","군마현","2016-06-24","295","불검출","불검출","적합"
"21","기타가공품","효고현","2016-06-08","100","불검출","불검출","적합"
"22","청주","효고현","2016-05-12","432","불검출","불검출","적합"
"23","떡류","군마현","2016-03-17","535","불검출","불검출","적합"
"24","침출차","사이타마현","2016-06-02","50","불검출","불검출","적합"
"25","젤라틴","시즈오카현","2016-05-19","1,400","불검출","불검출","적합"
"26","청주","효고현","2016-06-08","13,500","불검출","불검출","적합"
"27","떡류","군마현","2016-01-08","197","불검출","불검출","적합"
"28","떡류","군마현","2016-06-24","273","불검출","불검출","적합"
"29","떡류","군마현","2016-05-12","612","불검출","불검출","적합"
"30","청주","효고현","2016-06-06","3,600","불검출","불검출","적합"
"31","초콜릿가공품","훗카이도","2016-06-28","97","불검출","불검출","적합"
"32","혼합제제","효고현","2016-06-08","1,080","불검출","불검출","적합"
"33","액상커피","시가현","2016-05-09","518","불검출","불검출","적합"
"34","합성착향료","시가현","2016-06-28","25","불검출","불검출","적합"
"35","액상커피","시가현","2016-05-11","259","불검출","불검출","적합"
"36","수산물가공품","시즈오카현","2016-06-20","2,000","불검출","불검출","적합"
"37","기타천연착향료","시가현","2016-06-22","100","불검출","불검출","적합"
"38","혼합제제","시가현","2016-06-29","50","불검출","불검출","적합"
"39","냉면","사이타마현","2016-06-14","331","불검출","불검출","적합"
"40","혼합제제","효고현","2016-06-28","17","불검출","불검출","적합"
"41","혼합제제","오사카부","2016-06-29","225","불검출","불검출","적합"
"42","장류절임","가고시마현","2016-06-02","302","불검출","불검출","적합"
"43","냉면","사이타마현","2016-06-14","370","불검출","불검출","적합"
"44","국수","사이타마현","2016-06-14","615","불검출","불검출","적합"
"45","국수","사이타마현","2016-06-14","564","불검출","불검출","적합"
"46","국수","사이타마현","2016-06-14","700","불검출","불검출","적합"
"47","떡류","군마현","2016-03-30","98","불검출","불검출","적합"
