"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉장갈치","와카야마현","2016-07-19","400","불검출","불검출","적합"
"18","냉장갈치","야마구치현","2016-07-19","3,765","불검출","불검출","적합"
"19","냉장갈치","오이타현","2016-07-19","310","불검출","불검출","적합"
"20","냉장명태","홋카이도","2016-07-19","3,188","불검출","불검출","적합"
"21","냉장명태","홋카이도","2016-07-19","1,800","불검출","불검출","적합"
"22","냉장홍어","홋카이도","2016-07-19","333","불검출","불검출","적합"
"23","냉장대구","홋카이도","2016-07-19","1,070","불검출","불검출","적합"
"24","냉장명태","홋카이도","2016-07-19","3,176","불검출","불검출","적합"
"25","냉장명태","홋카이도","2016-07-19","1,800","불검출","불검출","적합"
"26","냉장대구","홋카이도","2016-07-19","1,070","불검출","불검출","적합"
"27","냉장갈치","와카야마현","2016-07-19","1,960","불검출","불검출","적합"
"28","냉장홍어","홋카이도","2016-07-19","6,233","불검출","불검출","적합"
"29","활가리비","홋카이도","2016-07-19","6,987","불검출","불검출","적합"
"30","활가리비","홋카이도","2016-07-19","6,992","불검출","불검출","적합"
"31","활가리비","홋카이도","2016-07-19","6,853","불검출","불검출","적합"
