"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","61","","724,956","","",""
"1","카레","도치기현","2016-03-08","2,070","불검출","불검출","적합"
"2","맥주","후쿠오카현","2016-05-12","16,800","불검출","불검출","적합"
"3","맥주","후쿠오카현","2016-05-24","401,580","불검출","불검출","적합"
"4","L-글루타민산나트
륨제제","사가현","2015-06-11","216","불검출","불검출","적합"
"5","혼합제제","나가노현","2016-06-24","100","불검출","불검출","적합"
"6","소스류","히로시마현","2016-06-01","660","불검출","불검출","적합"
"7","혼합제제","효고현","2016-07-01","17","불검출","불검출","적합"
"8","과자(스낵과자)","미에현","2016-07-02","5,338","불검출","불검출","적합"
"9","카레","도치기현","2016-06-06","444","불검출","불검출","적합"
"10","카레","도치기현","2016-05-11","1,518","불검출","불검출","적합"
"11","청주","고치현","2016-06-02","302","불검출","불검출","적합"
"12","탄산칼슘","오카야마현","2016-06-27","16,500","불검출","불검출","적합"
