"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","볶은커피","지바현","2016-05-20","152","불검출","불검출","적합"
"49","볶은커피","미에현","2016-06-02","252","불검출","불검출","적합"
"50","소스류","훗카이도","2016-01-24","96","불검출","불검출","적합"
"51","당류가공품","교토부","2016-05-30","144","불검출","불검출","적합"
"52","고구마전분","가고시마현","2015-11-15","37,000","불검출","불검출","적합"
"53","혼합제제","시가현","2016-06-29","20","불검출","불검출","적합"
"54","혼합제제","오사카부","2016-06-28","300","불검출","불검출","적합"
"55","카레","도치기현","2016-03-07","1,518","불검출","불검출","적합"
"56","국수","사이타마현","2016-06-14","440","불검출","불검출","적합"
"57","국수","사이타마현","2016-06-14","400","불검출","불검출","적합"
"58","향미유","오카야마현","2016-06-08","112","불검출","불검출","적합"
"59","떡류","군마현","2016-02-26","262","불검출","불검출","적합"
"60","청주","효고현","2016-04-11","43","불검출","불검출","적합"
"61","떡류","군마현","2016-01-08","164","불검출","불검출","적합"
"62","혼합제제","시가현","2016-05-30","200","불검출","불검출","적합"
"63","혼합제제","시가현","2016-06-06","300","불검출","불검출","적합"
"64","카레","도치기현","2016-03-08","1,794","불검출","불검출","적합"
"65","캔디류(사탕)","아이치현","2016-06-22","1,404","불검출","불검출","적합"
"66","혼합제제","시즈오카현","2016-06-10","125","불검출","불검출","적합"
"67","떡류","군마현","2016-04-01","688","불검출","불검출","적합"
"68","청주","효고현","2016-05-20","1,080","불검출","불검출","적합"
"69","캔디류(사탕)","아이치현","2016-06-27","396","불검출","불검출","적합"
"70","떡류","군마현","2016-03-29","229","불검출","불검출","적합"
"71","떡류","군마현","2016-05-28","66","불검출","불검출","적합"
"72","과자(스낵과자)","아이치현","2016-06-21","710","불검출","불검출","적합"
"73","떡류","군마현","2016-05-11","535","불검출","불검출","적합"
"74","볶은커피","지바현","2016-05-11","200","불검출","불검출","적합"
"75","떡류","군마현","2016-05-12","710","불검출","불검출","적합"
"76","떡류","군마현","2016-04-16","218","불검출","불검출","적합"
"77","볶은커피","아이치현","2016-05-24","92","불검출","불검출","적합"
"78","캔디류(사탕)","아이치현","2016-06-16","504","불검출","불검출","적합"
"79","과자(쿠키)","훗카이도","2016-06-28","30","불검출","불검출","적합"
"80","혼합제제","시즈오카현","2016-06-06","3,036","불검출","불검출","적합"
"81","국수","사이타마현","2016-06-14","370","불검출","불검출","적합"
"82","떡류","군마현","2016-05-24","317","불검출","불검출","적합"
