"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","59,426","-","-","-"
"1","냉동곤이(대구)","러시아","2017-03-13","4176","불검출","불검출","적합"
"2","냉동가자미
(각시가자미)","러시아","2017-03-13","22050","불검출","불검출","적합"
"3","냉동명태","러시아","2017-03-13","21200","불검출","불검출","적합"
"4","냉동명태","러시아","2017-03-13","8000","불검출","불검출","적합"
"5","냉동가자미
(각시가자미)","러시아","2017-03-13","4000","불검출","불검출","적합"
