"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","75,859","-","-","-"
"1","활장어(먹장어)","나가사키현","2017-03-16","1496","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2017-03-16","1992","불검출","불검출","적합"
"3","활돔(참돔)","고치현","2017-03-16","18377","불검출","불검출","적합"
"4","활돔(벵에돔)","에히메현","2017-03-16","4851","불검출","불검출","적합"
"5","냉장전갱이(흑점줄
전갱이)","후쿠오카현","2017-03-16","18","불검출","불검출","적합"
"6","냉장돔(금눈돔)","후쿠오카현","2017-03-16","11","불검출","불검출","적합"
"7","냉장갈치","후쿠오카현","2017-03-16","1285","불검출","불검출","적합"
"8","냉장명태","홋카이도","2017-03-16","2518","불검출","불검출","적합"
"9","냉장갈치","효고현","2017-03-16","1020","불검출","불검출","적합"
"10","냉장명태","홋카이도","2017-03-16","2650","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2017-03-16","1786","불검출","불검출","적합"
"12","냉장돔(황돔)","나가사키현","2017-03-16","600","불검출","불검출","적합"
"13","냉장준치","와카야마현","2017-03-16","64","불검출","불검출","적합"
"14","냉장명태","홋카이도","2017-03-16","6305","불검출","불검출","적합"
"15","냉장돔(황돔)","후쿠오카현","2017-03-16","80","불검출","불검출","적합"
"16","냉장홍어","야마구치현","2017-03-16","150","불검출","불검출","적합"
