"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"145","액상차","시가현","2017-12-21","13,200","불검출","불검출","적합"
"146","소주","미에현","2017-11-27","173","불검출","불검출","적합"
"147","기타가공품","미에현","2017-12-11","144","불검출","불검출","적합"
"148","천연향신료","오사카부","2017-12-22","5","불검출","불검출","적합"
"149","구연산삼나트륨","가고시마현","2017-12-06","25","불검출","불검출","적합"
"150","스피룰리나색소","가나가와현","2017-12-21","50","불검출","불검출","적합"
"151","커피/건조","과테말라","2017-04-01","276","불검출","불검출","적합"
"152","카레(커리)","나가노현","2017-10-25","8,019","불검출","불검출","적합"
"153","카레(커리)","나가노현","2017-10-26","891","불검출","불검출","적합"
"154","떡류","니가타현","2018-01-06","548","불검출","불검출","적합"
"155","소스","시즈오카현","2017-12-18","500","불검출","불검출","적합"
"156","떡류","니가타현","2017-12-27","548","불검출","불검출","적합"
"157","떡류","니가타현","2018-01-06","537","불검출","불검출","적합"
"158","떡류","니가타현","2018-01-06","548","불검출","불검출","적합"
"159","떡류","니가타현","2018-01-06","537","불검출","불검출","적합"
"160","떡류","니가타현","2017-12-27","548","불검출","불검출","적합"
"161","떡류","니가타현","2018-01-06","548","불검출","불검출","적합"
"162","떡류","니가타현","2018-01-06","353","불검출","불검출","적합"
"163","떡류","니가타현","2017-12-27","548","불검출","불검출","적합"
"164","떡류","니가타현","2017-12-27","353","불검출","불검출","적합"
"165","떡류","니가타현","2018-01-06","548","불검출","불검출","적합"
"166","떡류","니가타현","2017-12-27","548","불검출","불검출","적합"
"167","커피/건조","브라질","","180","불검출","불검출","적합"
"168","커피/건조","티모르","","150","불검출","불검출","적합"
"169","커피/건조","멕시코","","138","불검출","불검출","적합"
"170","커피/건조","과테말라","","138","불검출","불검출","적합"
"171","커피/건조","르완다","","120","불검출","불검출","적합"
"172","커피/건조","탄자니아","","240","불검출","불검출","적합"
"173","커피/건조","에쿠아도르","","120","불검출","불검출","적합"
"174","커피/건조","라오스","","120","불검출","불검출","적합"
"175","커피/건조","페루","","276","불검출","불검출","적합"
"176","카레(커리)","도치기현","2017-09-14","152","불검출","불검출","적합"
"177","카레(커리)","도치기현","2017-09-13","1,670","불검출","불검출","적합"
