"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장돔(황돔)","야마구치현","2018-02-06","746","불검출","불검출","적합"
"2","냉장가오리","야마구치현","2018-02-06","140","불검출","불검출","적합"
"3","냉장갈치","와카야마현","2018-02-06","1,608","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2018-02-06","4,385","불검출","불검출","적합"
"5","냉장갈치","와카야마현","2018-02-06","2,488","불검출","불검출","적합"
"6","냉장갈치","에히메현","2018-02-06","760","불검출","불검출","적합"
"7","활방어","에히메현","2018-02-06","7,420","불검출","불검출","적합"
"8","활방어","에히메현","2018-02-06","2,903","불검출","불검출","적합"
"9","활방어","에히메현","2018-02-06","3,043","불검출","불검출","적합"
"10","활돔(벵에돔)","오이타현","2018-02-06","1,397","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2018-02-06","8,767","불검출","불검출","적합"
"12","활방어","에히메현","2018-02-06","4,782","불검출","불검출","적합"
"13","냉장돔(참돔)","야마구치현","2018-02-06","295","불검출","불검출","적합"
"14","냉장가오리","야마구치현","2018-02-06","410","불검출","불검출","적합"
"15","활돔(참돔)","에히메현","2018-02-06","12,125","불검출","불검출","적합"
"16","냉장명태","홋카이도","2018-02-06","5,200","불검출","불검출","적합"
"17","활방어","나가사키현","2018-02-06","8,684","불검출","불검출","적합"
"18","냉장명태","홋카이도","2018-02-06","1,950","불검출","불검출","적합"
"19","냉장명태","홋카이도","2018-02-06","1,510","불검출","불검출","적합"
"20","냉장준치","와카야마현","2018-02-06","80","불검출","불검출","적합"
