"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"112","폴리이소부틸렌","가나가와현","2017-10-27","12,800","불검출","불검출","적합"
"113","과자","사이타마현","2017-09-05","1,256","불검출","불검출","적합"
"114","소스","가고시마현","2017-11-27","440","불검출","불검출","적합"
"115","인산이전분","효고현","2018-01-05","1,000","불검출","불검출","적합"
"116","소스","미에현","2017-11-16","520","불검출","불검출","적합"
"117","면류첨가알칼리제","오사카부","2018-01-06","300","불검출","불검출","적합"
"118","침출차","시즈오카현","2017-12-28","150","불검출","불검출","적합"
"119","카레(커리)","아이치현","2017-11-20","240","불검출","불검출","적합"
"120","당류가공품","시즈오카현","2017-12-28","1,000","불검출","불검출","적합"
"121","청주","도치기현","2017-12-29","7,776","불검출","불검출","적합"
"122","기타 농산가공품","미에현","2017-12-07","144","불검출","불검출","적합"
"123","혼합제제","오사카부","2018-01-15","1,000","불검출","불검출","적합"
"124","혼합제제","오카야마현","2018-01-15","16","불검출","불검출","적합"
"125","혼합제제","시즈오카현","2017-12-07","2,040","불검출","불검출","적합"
"126","혼합제제","오사카부","2018-01-11","500","불검출","불검출","적합"
"127","혼합제제","효고현","2018-01-11","85","불검출","불검출","적합"
"128","혼합제제","효고현","2018-01-11","17","불검출","불검출","적합"
"129","혼합제제","효고현","2018-01-11","17","불검출","불검출","적합"
"130","맥주","후쿠오카현","2017-12-30","11,880","불검출","불검출","적합"
"131","맥주","후쿠오카현","2017-12-28","244,272","불검출","불검출","적합"
"132","복합조미식품","사이타마현","2017-12-13","160","불검출","불검출","적합"
"133","혼합제제","효고현","2018-01-11","17","불검출","불검출","적합"
"134","청주","니가타현","2017-12-20","720","불검출","불검출","적합"
"135","캔디류","미에현","2018-01-09","256","불검출","불검출","적합"
"136","마요네즈","시즈오카현","2017-12-02","210","불검출","불검출","적합"
"137","혼합제제","히로시마현","2017-12-19","90","불검출","불검출","적합"
"138","절임식품","와카야마현","2018-01-17","58","불검출","불검출","적합"
"139","과·채음료","후쿠오카현","2017-12-20","1,350","불검출","불검출","적합"
"140","과·채음료","후쿠오카현","2017-12-07","450","불검출","불검출","적합"
"141","과·채음료","후쿠오카현","2017-12-08","450","불검출","불검출","적합"
"142","과·채음료","후쿠오카현","2017-12-21","225","불검출","불검출","적합"
"143","소스","이바라키현","2017-12-24","91","불검출","불검출","적합"
"144","액상차","시가현","2017-12-21","1,200","불검출","불검출","적합"
