"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동어란(명란)","미국","2017-11-16","2,514","불검출","불검출","적합"
"2","냉동명태","러시아","2017-11-16","5,940","불검출","불검출","적합"
"3","냉동꽁치","대만","2017-11-16","88,270","불검출","불검출","적합"
"4","마른해삼(자숙,썰은)","중국(홍콩)","2017-11-16","552","불검출","불검출","적합"
"합계","","-","-","97,276","-","-","-"
