"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"13","기타가공품","오키나와현","2017-10-24","1,000","불검출","불검출","적합"
"14","혼합제제","오사카부","2017-10-27","51","불검출","불검출","적합"
"15","혼합제제","오사카부","2017-10-26","85","불검출","불검출","적합"
"16","혼합제제","오카야마현","2017-10-24","75","불검출","불검출","적합"
"17","혼합제제","오사카부","2017-10-26","17","불검출","불검출","적합"
"18","혼합제제","오사카부","2017-10-25","17","불검출","불검출","적합"
"19","혼합제제","오사카부","2017-10-26","17","불검출","불검출","적합"
"20","혼합제제","오사카부","2017-10-25","17","불검출","불검출","적합"
"21","소스류","사이타마현","2017-09-27","4,392","불검출","불검출","적합"
"22","호박산이나트륨","효고현","2017-08-22","14,400","불검출","불검출","적합"
"23","땅콩또는견과류가공품","야마가타현","2017-10-02","58","불검출","불검출","적합"
"24","수산물가공품","오사카부","2017-10-09","182","불검출","불검출","적합"
"25","청주","효고현","2017-09-12","216","불검출","불검출","적합"
"26","청주","효고현","2017-09-28","432","불검출","불검출","적합"
"27","캔디류(젤리)","군마현","2017-09-05","499","불검출","불검출","적합"
"28","캔디류(젤리)","군마현","2017-09-07","499","불검출","불검출","적합"
"29","캔디류(젤리)","군마현","2017-09-11","499","불검출","불검출","적합"
"30","혼합제제","도치기현","2017-10-19","120","불검출","불검출","적합"
"31","과자(비스킷)","훗카이도","2017-10-10","168","불검출","불검출","적합"
"32","혼합제제","오카야마현","2017-10-24","990","불검출","불검출","적합"
"33","화이트초콜릿","훗카이도","2017-10-18","158","불검출","불검출","적합"
"34","밀크초콜릿","훗카이도","2017-10-18","488","불검출","불검출","적합"
"35","밀크초콜릿","훗카이도","2017-10-18","173","불검출","불검출","적합"
"36","화이트초콜릿","훗카이도","2017-10-18","443","불검출","불검출","적합"
"37","밀크초콜릿","훗카이도","2017-10-18","248","불검출","불검출","적합"
"38","화이트초콜릿","훗카이도","2017-10-18","96","불검출","불검출","적합"
"39","초콜릿","훗카이도","2017-10-18","90","불검출","불검출","적합"
"40","초콜릿","훗카이도","2017-10-18","48","불검출","불검출","적합"
"41","초콜릿","훗카이도","2017-10-18","30","불검출","불검출","적합"
"42","초콜릿가공품","훗카이도","2017-10-18","43","불검출","불검출","적합"
"43","초콜릿가공품","훗카이도","2017-10-18","26","불검출","불검출","적합"
"44","과자(스낵과자)","니가타현","2017-10-11","1,326","불검출","불검출","적합"
"45","과자(스낵과자)","사이타마현","2017-06-11","1,256","불검출","불검출","적합"
