"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"46","과자(스낵과자)","사이타마현","2017-06-12","1,256","불검출","불검출","적합"
"47","혼합제제","오사카부","2017-10-17","34","불검출","불검출","적합"
"48","혼합제제","오사카부","2017-10-19","17","불검출","불검출","적합"
"49","혼합제제","오사카부","2017-10-20","17","불검출","불검출","적합"
"50","양파/신선,냉장","훗카이도","2017-10-26","240,000","불검출","불검출","적합"
"51","혼합제제","오사카부","2017-10-24","136","불검출","불검출","적합"
"52","가공두부","후쿠오카현","2017-10-05","7,704","불검출","불검출","적합"
"53","가공두부","후쿠오카현","2017-10-06","5,400","불검출","불검출","적합"
"54","혼합제제","나가노현","2017-10-26","300","불검출","불검출","적합"
"55","혼합제제","도쿄도","2017-10-18","100","불검출","불검출","적합"
"56","소스류","후쿠오카현","2017-10-19","210","불검출","불검출","적합"
"57","고춧가루","시가현","2017-10-16","350","불검출","불검출","적합"
"58","아질산나트륨","오사카부","2017-10-11","10","불검출","불검출","적합"
"59","복합조미식품","가나가와현","2017-08-08","40","불검출","불검출","적합"
"60","맥주","교토부","2017-09-18","6,557","불검출","불검출","적합"
"61","복합조미식품","오사카부","2017-10-19","440","불검출","불검출","적합"
"62","기타주류","야마구치현","2017-07-28","3,860","불검출","불검출","적합"
"63","물엿","가고시마현","2017-10-17","2,875","불검출","불검출","적합"
"64","복합조미식품","오사카부","2017-09-22","2,340","불검출","불검출","적합"
"65","복합조미식품","오카야마현","2017-10-26","40","불검출","불검출","적합"
"66","준초콜릿","오사카부","2017-09-09","1,040","불검출","불검출","적합"
"67","과자(스낵과자)","니가타현","2017-10-23","150","불검출","불검출","적합"
"68","과자(스낵과자)","나가노현","2017-10-14","276","불검출","불검출","적합"
"69","과자(웨이퍼)","아이치현","2017-10-16","137","불검출","불검출","적합"
"70","캔디류(양갱)","아이치현","2017-10-03","432","불검출","불검출","적합"
"71","탄산음료","오카야마현","2017-09-20","2,112","불검출","불검출","적합"
"72","과자(스낵과자)","니가타현","2017-10-20","2,652","불검출","불검출","적합"
"73","볶은커피","시즈오카현","2017-08-30","4,200","불검출","불검출","적합"
"74","볶은커피","시즈오카현","2017-10-09","2,485","불검출","불검출","적합"
"75","볶은커피","시즈오카현","2017-10-09","8,868","불검출","불검출","적합"
"76","과자(비스킷)","가나가와현","2017-10-10","281","불검출","불검출","적합"
"77","천연향신료","도치기현","2017-09-11","151","불검출","불검출","적합"
"78","드레싱","사가현","2017-08-25","11,700","불검출","불검출","적합"
