"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"14","캔디류(사탕)","아이치현","2017-10-18","1,080","불검출","불검출","적합"
"15","캔디류(사탕)","아이치현","2017-10-18","768","불검출","불검출","적합"
"16","캔디류(사탕)","아이치현","2017-10-18","720","불검출","불검출","적합"
"17","빵류(그외 빵류)","나가노현","2017-10-17","360","불검출","불검출","적합"
"18","과자(스낵과자)","아이치현","2017-10-19","1,154","불검출","불검출","적합"
"19","과자(비스킷)","아이치현","2017-10-18","126","불검출","불검출","적합"
"20","과자(스낵과자)","아이치현","2017-10-16","140","불검출","불검출","적합"
"21","과자(스낵과자)","아이치현","2017-10-16","150","불검출","불검출","적합"
"22","빵류(그외 빵류)","효고현","2017-10-27","1,280","불검출","불검출","적합"
"23","L-아르기닌","사가현","2017-06-09","1,700","불검출","불검출","적합"
"24","캔디류(젤리)","니가타현","2017-10-17","2,400","불검출","불검출","적합"
"25","캔디류(젤리)","니가타현","2017-10-18","1,800","불검출","불검출","적합"
"26","캔디류(사탕)","나라현","2017-10-04","2,307","불검출","불검출","적합"
"27","캔디류(사탕)","나라현","2017-10-16","808","불검출","불검출","적합"
"28","캔디류(캐러멜)","나라현","2017-10-18","1,212","불검출","불검출","적합"
"29","캔디류(캐러멜)","나라현","2017-10-19","774","불검출","불검출","적합"
"30","캔디류(캐러멜)","나라현","2017-10-17","984","불검출","불검출","적합"
"31","캔디류(캐러멜)","나라현","2017-10-17","978","불검출","불검출","적합"
"32","캔디류(젤리)","나라현","2017-10-17","4,896","불검출","불검출","적합"
"33","캔디류(젤리)","나라현","2017-10-18","4,896","불검출","불검출","적합"
"34","캔디류(젤리)","나라현","2017-10-20","4,896","불검출","불검출","적합"
"35","캔디류(젤리)","아이치현","2017-10-12","1,080","불검출","불검출","적합"
"36","캔디류(사탕)","에히메현","2017-10-10","113","불검출","불검출","적합"
"37","캔디류(사탕)","에히메현","2017-10-10","113","불검출","불검출","적합"
"38","청주","훗카이도","2017-09-12","346","불검출","불검출","적합"
"39","청주","야마구치현","2017-10-05","86","불검출","불검출","적합"
"40","청주","야마구치현","2017-10-06","864","불검출","불검출","적합"
"41","청주","야마구치현","2017-10-04","259","불검출","불검출","적합"
"42","소주","미야자키현","2017-08-28","173","불검출","불검출","적합"
"43","청주","나라현","2017-10-05","778","불검출","불검출","적합"
"44","과자(비스킷)","고치현","2017-10-06","138","불검출","불검출","적합"
"45","청주","나라현","2017-10-05","86","불검출","불검출","적합"
"46","리큐르","고치현","2017-10-06","43","불검출","불검출","적합"
