"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동가리비(외투막)","홋카이도","2017-11-16","20,000","불검출","불검출","적합"
"2","냉장갈치","오이타현","2017-11-16","575","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2017-11-16","7,958","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2017-11-16","720","불검출","불검출","적합"
"5","냉장돔(금눈돔)","후쿠오카현","2017-11-16","7","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2017-11-16","1,256","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2017-11-16","1,977","불검출","불검출","적합"
"8","냉장가오리","에히메현","2017-11-16","280","불검출","불검출","적합"
"9","냉장명태","홋카이도","2017-11-16","1,164","불검출","불검출","적합"
"10","냉장병어","와카야마현","2017-11-16","56","불검출","불검출","적합"
"11","냉장갈치","오이타현","2017-11-16","875","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2017-11-16","9,215","불검출","불검출","적합"
"13","냉장방어(잿방어)","후쿠오카현","2017-11-16","11","불검출","불검출","적합"
"14","냉장가오리","야마구치현","2017-11-16","45","불검출","불검출","적합"
"15","냉장돔(황돔)","야마구치현","2017-11-16","280","불검출","불검출","적합"
"16","냉장홍어","야마구치현","2017-11-16","396","불검출","불검출","적합"
"17","냉장갈치","오이타현","2017-11-16","235","불검출","불검출","적합"
"18","활장어(먹장어)","후쿠오카현","2017-11-16","1,897","불검출","불검출","적합"
"19","활우렁쉥이","홋카이도","2017-11-16","9,584","불검출","불검출","적합"
"20","활장어(먹장어)","시마네현","2017-11-16","742","불검출","불검출","적합"
