"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","21건","-","-","31,387","-","-","-"
"1","활돔(돌돔)","미야자키현","2014-10-13","1,213","불검출","불검출","적합"
"2","활돔(벵에돔)","고치현","2014-10-13","1,362","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-10-13","6,500","불검출","불검출","적합"
"4","활장어(먹장어)","나가사키현","2014-10-13","1,026","불검출","불검출","적합"
"5","냉장방어","에히메현","2014-10-13","103","불검출","불검출","적합"
"6","활꼬막","후쿠오카현","2014-10-13","4,060","불검출","불검출","적합"
"7","냉장명태","홋카이도","2014-10-13","2,822","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2014-10-13","2,704","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2014-10-13","1,632","불검출","불검출","적합"
"10","냉장갈치","오이타현","2014-10-13","95","불검출","불검출","적합"
"11","냉장갈치","히로시마현","2014-10-13","90","불검출","불검출","적합"
"12","냉장갈치","오카야마현","2014-10-13","848","불검출","불검출","적합"
"13","냉장돔(참돔)","후쿠오카현","2014-10-13","200","불검출","불검출","적합"
"14","냉장민어(수조기)","오카야마현","2014-10-13","15","불검출","불검출","적합"
"15","냉장명태","홋카이도","2014-10-13","900","불검출","불검출","적합"
"16","냉장전어","오사카부","2014-10-13","1,320","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2014-10-13","1,264","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2014-10-13","648","불검출","불검출","적합"
"19","냉장전어","오사카부","2014-10-13","4,000","불검출","불검출","적합"
"20","냉장갈치","오이타현","2014-10-13","385","불검출","불검출","적합"
"21","활장어(먹장어)","나가사키현","2014-10-13","200","불검출","불검출","적합"
