"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","4건","-","-","976,618","-","-","-"
"1","냉동다랑어(눈다랑어,목살,횟감) 중국","","2014-10-10","285","불검출","불검출","적합"
"2","냉동다랑어(황다랑어,볼살) 피지","","2014-10-10","5","불검출","불검출","적합"
"3","냉동꽁치","대만","2014-10-10","69,522","불검출","불검출","적합"
"4","냉동명태","러시아","2014-10-10","906,806","불검출","불검출","적합"
