"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","214","517,794","0","0","146","486,793","6","2,281","62","28,720"
"1.22","87","119,495","0","0","60","116,924","1","720","26","1,851"
"1.23","65","325,942","0","0","51","321,978","0","0","14","3,964"
"1.24","62","72,357","0","0","35","47,891","5","1,561","22","22,905"
"","","","","","","","","","",""
"","","","","","","","","","",""
