"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(참돔)","에히메현","2018-01-24","2,548","불검출","불검출","적합"
"2","냉장가오리","야마구치현","2018-01-24","2,484","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-01-24","1,800","불검출","불검출","적합"
"4","냉동새치(황새치,목살,횟감)","대서양","2018-01-24","91","불검출","불검출","적합"
"5","냉장명태","홋카이도","2018-01-24","1,260","불검출","불검출","적합"
"6","냉장가오리","야마구치현","2018-01-24","3,950","불검출","불검출","적합"
"7","활우렁쉥이","홋카이도","2018-01-24","8,121","불검출","불검출","적합"
"8","활게(참게)","후쿠오카현","2018-01-24","500","불검출","불검출","적합"
"9","냉장돔(황돔)","야마구치현","2018-01-24","645","불검출","불검출","적합"
"10","냉동홍어","홋카이도","2018-01-24","21,400","불검출","불검출","적합"
"11","활장어(먹장어)","나가사키현","2018-01-24","2,200","불검출","불검출","적합"
"12","냉장명태","홋카이도","2018-01-24","1,800","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2018-01-24","13,000","불검출","불검출","적합"
"14","냉장명태","홋카이도","2018-01-24","1,270","불검출","불검출","적합"
"15","활돔(참돔)","에히메현","2018-01-24","5,359","불검출","불검출","적합"
"16","활우렁쉥이","홋카이도","2018-01-24","7,598","불검출","불검출","적합"
"17","활가리비","홋카이도","2018-01-24","4,270","불검출","불검출","적합"
"18","냉동새치(황새치,목살,횟감)","대서양","2018-01-24","96","불검출","불검출","적합"
"19","냉장돔(참돔)","야마구치현","2018-01-24","190","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2018-01-24","920","불검출","불검출","적합"
