"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장병어","와카야마현","2018-01-23","352","불검출","불검출","적합"
"2","활방어","에히메현","2018-01-23","9,650","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-01-23","3,250","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2018-01-23","5,773","불검출","불검출","적합"
"5","활우렁쉥이","홋카이도","2018-01-23","4,665","불검출","불검출","적합"
"6","냉장준치","효고현","2018-01-23","532","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2018-01-23","800","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2018-01-23","3,352","불검출","불검출","적합"
"9","냉장명태","홋카이도","2018-01-23","2,394","불검출","불검출","적합"
"10","냉장돔(황돔)","야마구치현","2018-01-23","425","불검출","불검출","적합"
"11","냉장명태","홋카이도","2018-01-23","1,368","불검출","불검출","적합"
"12","냉장명태","홋카이도","2018-01-23","2,613","불검출","불검출","적합"
"13","활방어","에히메현","2018-01-23","4,877","불검출","불검출","적합"
"14","냉장명태","홋카이도","2018-01-23","2,600","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2018-01-23","1,448","불검출","불검출","적합"
"16","냉장갈치","효고현","2018-01-23","376","불검출","불검출","적합"
"17","냉동다랑어(눈다랑어,F,횟감)","태평양","2018-01-23","30","불검출","불검출","적합"
"18","냉장준치","구마모토현","2018-01-23","140","불검출","불검출","적합"
"19","냉장갈치","와카야마현","2018-01-23","4,328","불검출","불검출","적합"
"20","냉장명태","홋카이도","2018-01-23","2,600","불검출","불검출","적합"
