"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장명태","홋카이도","2018-01-25","2,518","불검출","불검출","적합"
"22","활우렁쉥이","홋카이도","2018-01-25","8,670","불검출","불검출","적합"
"23","냉장명태","홋카이도","2018-01-25","2,770","불검출","불검출","적합"
"24","냉장전어","후쿠오카현","2018-01-25","25","불검출","불검출","적합"
"25","냉장갈치","와카야마현","2018-01-25","3,096","불검출","불검출","적합"
"26","활가리비","홋카이도","2018-01-25","7,392","불검출","불검출","적합"
"27","냉장명태","홋카이도","2018-01-25","2,000","불검출","불검출","적합"
"28","냉장갈치","와카야마현","2018-01-25","1,056","불검출","불검출","적합"
"29","냉장준치","효고현","2018-01-25","196","불검출","불검출","적합"
"30","냉장홍어","홋카이도","2018-01-25","2,156","불검출","불검출","적합"
"31","냉동새치(황새치,F,횟감)","대서양","2018-01-25","283","불검출","불검출","적합"
"32","활가리비","홋카이도","2018-01-25","4,325","불검출","불검출","적합"
"33","냉장갈치","오이타현","2018-01-25","2,630","불검출","불검출","적합"
"34","활가리비","홋카이도","2018-01-25","6,776","불검출","불검출","적합"
"35","냉장명태","홋카이도","2018-01-25","1,200","불검출","불검출","적합"
"36","냉장돔(황돔)","나가사키현","2018-01-25","496","불검출","불검출","적합"
"37","냉장갈치","후쿠오카현","2018-01-25","330","불검출","불검출","적합"
"38","냉장준치","와카야마현","2018-01-25","208","불검출","불검출","적합"
"39","활우렁쉥이","홋카이도","2018-01-25","9,054","불검출","불검출","적합"
"40","활가리비","홋카이도","2018-01-25","6,986","불검출","불검출","적합"
"41","활장어(먹장어)","야마구치현","2018-01-25","2,009","불검출","불검출","적합"
"42","냉장돔(황돔)","야마구치현","2018-01-25","205","불검출","불검출","적합"
"43","냉장돔(황돔)","나가사키현","2018-01-25","52","불검출","불검출","적합"
"44","냉장명태","홋카이도","2018-01-25","2,300","불검출","불검출","적합"
