"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","42건","-","-","148,698","-","-","-"
"1","활전복","나가사키현","2015-1-21","320","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-1-21","5,500","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-1-21","7,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-1-21","6,500","불검출","불검출","적합"
"5","활가리비","홋카이도","2015-1-21","12,000","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-1-21","7,000","불검출","불검출","적합"
"7","활가리비","홋카이도","2015-1-21","7,278","불검출","불검출","적합"
"8","활가리비","홋카이도","2015-1-21","7,500","불검출","불검출","적합"
"9","활돔(강담돔)","고치현","2015-1-21","100","불검출","불검출","적합"
"10","활가리비","홋카이도","2015-1-21","8,195","불검출","불검출","적합"
"11","활가리비","홋카이도","2015-1-21","7,468","불검출","불검출","적합"
"12","활가리비","홋카이도","2015-1-21","7,090","불검출","불검출","적합"
"13","냉장다랑어(참다랑어)","나가사키현","2015-1-21","62","불검출","불검출","적합"
"14","활가리비","홋카이도","2015-1-21","7,465","불검출","불검출","적합"
"15","활복어(자주복)","에히메현","2015-1-21","1,264","불검출","불검출","적합"
"16","활꼬막","사가현","2015-1-21","200","불검출","불검출","적합"
"17","활꼬막(새꼬막)","사가현","2015-1-21","3,400","불검출","불검출","적합"
"18","냉장갈치","오이타현","2015-1-21","385","불검출","불검출","적합"
"19","활해삼","사가현","2015-1-21","360","불검출","불검출","적합"
"20","냉장돔(참돔)","나가사키현","2015-1-21","824","불검출","불검출","적합"
"21","냉장돔(황돔)","나가사키현","2015-1-21","416","불검출","불검출","적합"
"22","냉장돔(황돔)","야마구치현","2015-1-21","211","불검출","불검출","적합"
"23","냉장홍어","야마구치현","2015-1-21","280","불검출","불검출","적합"
"24","활가리비","홋카이도","2015-1-21","6,732","불검출","불검출","적합"
"25","냉장갈치","에히메현","2015-1-21","1,520","불검출","불검출","적합"
"26","냉장갈치","구마모토현","2015-1-21","244","불검출","불검출","적합"
"27","냉장갈치","효고현","2015-1-21","352","불검출","불검출","적합"
"28","냉장준치","효고현","2015-1-21","532","불검출","불검출","적합"
"29","냉장명태","홋카이도","2015-1-21","8,500","불검출","불검출","적합"
"30","냉장갈치","오이타현","2015-1-21","630","불검출","불검출","적합"
