"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","35건","-","-","97,847","-","-","-"
"1","냉동돔(황돔)","야마구치현","2015-1-22","7,255","불검출","불검출","적합"
"2","냉동가오리","야마구치현","2015-1-22","4,296","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-1-22","7,700","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-1-22","6,963","불검출","불검출","적합"
"5","활장어(먹장어)","나가사키현","2015-1-22","1,113","불검출","불검출","적합"
"6","냉장돔(황돔)","야마구치현","2015-1-22","512","불검출","불검출","적합"
"7","냉장가오리","야마구치현","2015-1-22","410","불검출","불검출","적합"
"8","냉장홍어","야마구치현","2015-1-22","264","불검출","불검출","적합"
"9","냉장명태","홋카이도","2015-1-22","10,200","불검출","불검출","적합"
"10","활가리비","홋카이도","2015-1-22","7,062","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2015-1-22","1,272","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2015-1-22","1,264","불검출","불검출","적합"
"13","냉장갈치","야마구치현","2015-1-22","800","불검출","불검출","적합"
"14","냉장돔(참돔)","야마구치현","2015-1-22","380","불검출","불검출","적합"
"15","냉장돔(황돔)","야마구치현","2015-1-22","420","불검출","불검출","적합"
"16","냉장홍어","야마구치현","2015-1-22","470","불검출","불검출","적합"
"17","활돔(벵에돔)","오이타현","2015-1-22","791","불검출","불검출","적합"
"18","활돔(강담돔)","오이타현","2015-1-22","199","불검출","불검출","적합"
"19","활가리비","홋카이도","2015-1-22","7,641","불검출","불검출","적합"
"20","활해삼","야마구치현","2015-1-22","140","불검출","불검출","적합"
"21","냉장갈치","에히메현","2015-1-22","2,544","불검출","불검출","적합"
"22","냉장명태","홋카이도","2015-1-22","2,850","불검출","불검출","적합"
"23","냉장갈치","와카야마현","2015-1-22","2,872","불검출","불검출","적합"
"24","냉장준치","와카야마현","2015-1-22","592","불검출","불검출","적합"
"25","냉장홍어","홋카이도","2015-1-22","7,524","불검출","불검출","적합"
"26","냉장갈치","와카야마현","2015-1-22","904","불검출","불검출","적합"
"27","냉장갈치","효고현","2015-1-22","800","불검출","불검출","적합"
"28","냉장준치","효고현","2015-1-22","350","불검출","불검출","적합"
"29","활가리비","홋카이도","2015-1-22","6,994","불검출","불검출","적합"
"30","냉장홍어","홋카이도","2015-1-22","1,002","불검출","불검출","적합"
