"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","활돔(돌돔)","나가사키현","2017-05-23","1,100","불검출","불검출","적합"
"22","냉장민어(수조기)","후쿠오카현","2017-05-23","320","불검출","불검출","적합"
"23","냉장명태","홋카이도","2017-05-23","1,200","불검출","불검출","적합"
"24","냉장갈치","후쿠오카현","2017-05-23","850","불검출","불검출","적합"
"25","냉장명태","홋카이도","2017-05-23","140","불검출","불검출","적합"
"26","활돔(돌돔)","나가사키현","2017-05-23","2,159","불검출","불검출","적합"
"27","냉장명태","홋카이도","2017-05-23","1,416","불검출","불검출","적합"
"28","냉장갈치","야마구치현","2017-05-23","785","불검출","불검출","적합"
"29","냉장명태","홋카이도","2017-05-23","3,900","불검출","불검출","적합"
"30","활장어(먹장어)","후쿠오카현","2017-05-23","2,631","불검출","불검출","적합"
"31","냉장갈치","에히메현","2017-05-23","1,495","불검출","불검출","적합"
"32","냉장명태","홋카이도","2017-05-23","2,400","불검출","불검출","적합"
"33","활돔(참돔)","에히메현","2017-05-23","7,051","불검출","불검출","적합"
"34","냉장갈치","와카야마현","2017-05-23","3,160","불검출","불검출","적합"
"35","냉장갈치","와카야마현","2017-05-23","3,272","불검출","불검출","적합"
"36","냉장돔(황돔)","나가사키현","2017-05-23","108","불검출","불검출","적합"
"37","냉장명태","홋카이도","2017-05-23","140","불검출","불검출","적합"
"38","활장어(먹장어)","후쿠오카현","2017-05-23","3,302","불검출","불검출","적합"
"39","냉장갈치","와카야마현","2017-05-23","1,344","불검출","불검출","적합"
"합계","","-","-","111,601","-","-","-"
