"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2017-05-24","1,200","불검출","불검출","적합"
"2","활게(참게)","후쿠오카현","2017-05-24","488","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2017-05-24","2,928","불검출","불검출","적합"
"4","냉장명태","홋카이도","2017-05-24","1,800","불검출","불검출","적합"
"5","활가리비","홋카이도","2017-05-24","7,023","불검출","불검출","적합"
"6","냉장명태","홋카이도","2017-05-24","900","불검출","불검출","적합"
"7","냉장갈치","후쿠오카현","2017-05-24","245","불검출","불검출","적합"
"8","활꼬막","후쿠오카현","2017-05-24","1,140","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2017-05-24","96","불검출","불검출","적합"
"10","냉장명태","홋카이도","2017-05-24","1,200","불검출","불검출","적합"
"11","냉장쥐치","후쿠오카현","2017-05-24","3,200","불검출","불검출","적합"
"12","냉장명태","홋카이도","2017-05-24","900","불검출","불검출","적합"
"13","냉장명태","홋카이도","2017-05-24","2,522","불검출","불검출","적합"
"14","냉장갈치","오이타현","2017-05-24","215","불검출","불검출","적합"
"15","활돔(돌돔)","나가사키현","2017-05-24","633","불검출","불검출","적합"
"16","냉장돔(감성돔)","후쿠오카현","2017-05-24","380","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2017-05-24","2,056","불검출","불검출","적합"
"18","냉장명태","홋카이도","2017-05-24","858","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-05-24","858","불검출","불검출","적합"
"20","활가리비","홋카이도","2017-05-24","7,000","불검출","불검출","적합"
