"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 92건","","","","2,040,950","","",""
"1","국수","구마모토현","2017-05-01","3,409","불검출","불검출","적합"
"2","소스류","히로시마현","2017-04-20","1,260","불검출","불검출","적합"
"3","소스류","히로시마현","2017-05-08","1,222","불검출","불검출","적합"
"4","소스류","히로시마현","2017-05-08","2,070","불검출","불검출","적합"
"5","소스류","히로시마현","2017-04-26","1,760","불검출","불검출","적합"
"6","카레","니가타현","2017-03-31","576","불검출","불검출","적합"
"7","청주","아이치현","2017-04-18","324","불검출","불검출","적합"
"8","식초절임
(매실절임)","와카야마현","2017-03-13","96","불검출","불검출","적합"
"9","카레","시즈오카현","2017-01-11","207","불검출","불검출","적합"
"10","청주","아이치현","2017-03-01","1,652","불검출","불검출","적합"
"11","청주","교토부","2017-03-13","648","불검출","불검출","적합"
