"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"7","냉동곤이(명태)","러시아","2017-05-19","31,280","불검출","불검출","적합"
"8","냉동대구(F)","러시아","2017-05-19","5,000","불검출","불검출","적합"
"9","냉동대구(목살)","러시아","2017-05-19","17,931","불검출","불검출","적합"
"합계","","-","-","174,198","-","-","-"
