"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"50","인스턴트커피","오사카부","2018-11-19","180","불검출","불검출","적합"
"51","복합조미식품","효고현","2018-11-08","1,760","불검출","불검출","적합"
"52","혼합제제","도쿄도","2018-11-28","72","불검출","불검출","적합"
"53","혼합제제","미에현","2018-11-20","2,000","불검출","불검출","적합"
"54","글리세린
지방산에스테르","미에현","2018-10-26","105","불검출","불검출","적합"
"55","맥주","후쿠오카현","2018-11-28","11,880","불검출","불검출","적합"
"56","볶은커피","효고현","2018-11-20","5,034","불검출","불검출","적합"
"57","혼합제제","도쿄도","2018-11-28","22","불검출","불검출","적합"
"58","혼합제제","도쿄도","2018-11-27","22","불검출","불검출","적합"
"59","혼합제제","도쿄도","2018-11-27","22","불검출","불검출","적합"
"60","빵류","야마나시현","2018-11-20","186","불검출","불검출","적합"
"61","빵류","야마나시현","2018-11-18","127","불검출","불검출","적합"
"62","빵류","야마나시현","2018-11-16","293","불검출","불검출","적합"
"63","빵류","야마나시현","2018-11-20","78","불검출","불검출","적합"
"64","빵류","야마나시현","2018-11-22","42","불검출","불검출","적합"
"65","빵류","야마나시현","2018-11-21","157","불검출","불검출","적합"
"66","빵류","야마나시현","2018-11-20","228","불검출","불검출","적합"
"67","빵류","야마나시현","2018-11-21","116","불검출","불검출","적합"
"68","빵류","야마나시현","2018-11-22","29","불검출","불검출","적합"
"69","빵류","야마나시현","2018-11-22","149","불검출","불검출","적합"
"70","빵류","야마나시현","2018-11-22","132","불검출","불검출","적합"
"71","혼합제제","효고현","2018-11-29","68","불검출","불검출","적합"
"72","빵류","야마나시현","2018-11-19","116","불검출","불검출","적합"
"73","빵류","야마나시현","2018-11-20","116","불검출","불검출","적합"
"74","혼합제제","군마현","2018-11-26","60","불검출","불검출","적합"
"75","소스","이바라키현","2018-11-08","620","불검출","불검출","적합"
"76","혼합제제","효고현","2018-11-29","30","불검출","불검출","적합"
"77","혼합제제","효고현","2018-11-29","17","불검출","불검출","적합"
"78","혼합제제","효고현","2018-11-30","34","불검출","불검출","적합"
"79","캔디류","오사카부","2018-12-03","54","불검출","불검출","적합"
"80","합성향료","가나가와현","2018-11-21","2","불검출","불검출","적합"
"81","건어포류","시즈오카현","2018-11-13","1,000","불검출","불검출","적합"
"82","기타 주류","구마모토현","2018-10-31","45,360","불검출","불검출","적합"
"83","기타 주류","구마모토현","2018-10-24","25,200","불검출","불검출","적합"
