"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"15","혼합제제","이바라키현","2015-09-04","200","불검출","불검출","적합"
"16","소스류","효고현","2015-09-16","2,570","불검출","불검출","적합"
"17","과자(비스킷)","이시카와현","2015-05-18","156","불검출","불검출","적합"
"18","과자(비스킷)","이시카와현","2015-05-12","156","불검출","불검출","적합"
"19","캔디류(캐러멜)","군마현","2015-08-12","248.16","불검출","불검출","적합"
"20","캔디류(사탕)","도야마현","2015-08-21","278.4","불검출","불검출","적합"
"21","카레","나가노현","2015-08-07","4,455","불검출","불검출","적합"
"22","준초콜릿","가나가와현","2015-05-07","336","불검출","불검출","적합"
"23","수산물가공품","아오모리현","2015-08-20","5.7","불검출","불검출","적합"
"24","카레","나가노현","2015-08-06","4,455","불검출","불검출","적합"
"25","밀크초콜릿","가나가와현","2015-04-15","1,579.2","불검출","불검출","적합"
"26","소스류","교토부","2015-08-28","1,115","불검출","불검출","적합"
"27","소스류","교토부","2015-07-17","2,834","불검출","불검출","적합"
"28","소스류","교토부","2015-09-02","1,360","불검출","불검출","적합"
"29","소스류","교토부","2015-08-21","3,120","불검출","불검출","적합"
"30","소스류","도치기현","2015-08-03","12,000","불검출","불검출","적합"
"31","소스류","교토부","2015-08-21","1,300","불검출","불검출","적합"
"32","소스류","교토부","2015-08-22","1,310","불검출","불검출","적합"
"33","조미건어포류","훗카이도","2015-08-10","26","불검출","불검출","적합"
"34","소스류","교토부","2015-08-29","1,280","불검출","불검출","적합"
"35","소스류","교토부","2015-09-05","670","불검출","불검출","적합"
"36","소스류","교토부","2015-09-05","1,200","불검출","불검출","적합"
"37","소스류","교토부","2015-06-10","675","불검출","불검출","적합"
"38","청주","교토부","2015-07-15","1,080","불검출","불검출","적합"
"39","소스류","교토부","2015-08-19","135","불검출","불검출","적합"
"40","화이트초콜릿","가나가와현","2015-04-08","1,693.44","불검출","불검출","적합"
"41","소스류","교토부","2015-08-29","408","불검출","불검출","적합"
"42","조미건어포류","훗카이도","2015-08-12","13.6","불검출","불검출","적합"
"43","소스류","교토부","2015-08-21","129","불검출","불검출","적합"
"44","소스류","교토부","2015-09-02","127","불검출","불검출","적합"
"45","청주","교토부","2015-07-23","360","불검출","불검출","적합"
"46","조미건어포류","훗카이도","2015-08-20","4.7","불검출","불검출","적합"
"47","기타가공품","훗카이도","2015-08-24","6.8","불검출","불검출","적합"
"48","과자(스낵과자)","아이치현","2015-08-24","52.5","불검출","불검출","적합"
