"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"83","카레","도치기현","2016-03-08","304","불검출","불검출","적합"
"84","카레","도치기현","2016-03-09","1,214","불검출","불검출","적합"
"85","리파아제","아이치현","2016-04-04","6","불검출","불검출","적합"
"86","혼합제제","가나가와현","2016-05-11","152","불검출","불검출","적합"
"87","혼합제제","와카야마현","2016-04-19","5","불검출","불검출","적합"
"88","혼합제제","지바현","2016-04-23","150","불검출","불검출","적합"
"89","초콜릿가공품","이바라키현","2016-02-01","360","불검출","불검출","적합"
"90","빵류(케이크)","훗카이도","2016-04-21","864","불검출","불검출","적합"
"91","청주","교토부","2016-04-28","403","불검출","불검출","적합"
"92","청주","교토부","2016-04-20","1,512","불검출","불검출","적합"
"93","L-멘톨","시즈오카현","2015-06-19","780","불검출","불검출","적합"
"94","초콜릿가공품","가나가와현","2016-04-13","345","불검출","불검출","적합"
"95","청주","나라현","2016-04-06","86","불검출","불검출","적합"
"96","빵류(케이크)","훗카이도","2016-03-12","9","불검출","불검출","적합"
"97","기타주류","와카야마현","2016-04-19","46,872","불검출","불검출","적합"
"98","청주","군마현","2016-04-01","205","불검출","불검출","적합"
"99","과자(스낵과자)","아이치현","2016-05-07","706","불검출","불검출","적합"
