"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","434","1,502,823","1","2,400","344","1,458,339","4","3,220","85","38,865"
"5.23","126","235,000","1","2,400","86","221,576","1","1,000","38","10,024"
"5.24","99","602,220","0","0","86","598,682","0","0","13","3,538"
"5.25","110","468,722","0","0","94","462,757","3","2,220","13","3,745"
"5.26","99","196,881","0","0","78","175,324","0","0","21","21,558"
"","","","","","","","","","",""
