"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","","640  2,327,057","2","4,950","","507  2,217,016","5","2,241","","126  102,850"
"6.16","141","916,708","0","0","101","864,090","0","0","40","52,618"
"6.17","112","269,228","0","0","85","245,839","2","213","25","23,176"
"6.18","102","403,023","1","4,900","85","393,612","1","1,588","15","2,924"
"6.19","156","441,885","1","50","136","431,994","1","32","18","9,809"
"6.20","129","296,213","0","0","100","281,481","1","408","28","14,323"
