"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"119","캔디류(사탕)","미에현","2014-05-23","127.4","불검출","불검출","적합"
"120","캔디류(사탕)","미에현","2014-05-20","66","불검출","불검출","적합"
"121","캔디류(사탕)","미에현","2014-05-22","480","불검출","불검출","적합"
"122","캔디류(사탕)","미에현","2014-05-27","90","불검출","불검출","적합"
"123","유탕면류","아이치현","2014-05-13","163.8","불검출","불검출","적합"
"124","유탕면류","아이치현","2014-05-10","162","불검출","불검출","적합"
"125","유탕면류","아이치현","2014-05-19","136.17","불검출","불검출","적합"
"126","글루콘산아연","도쿠시마현","2013-12-18","300","불검출","불검출","적합"
"127","혼합제제","오이타현","2014-04-25","1,000","불검출","불검출","적합"
"128","소스류","아이치현","2014-05-22","1,536","불검출","불검출","적합"
"129","국수","가가와현","2014-05-28","900","불검출","불검출","적합"
"130","양조간장","오사카부","2014-05-26","630","불검출","불검출","적합"
"131","양조간장","오사카부","2014-05-26","630","불검출","불검출","적합"
"132","소스류","효고현","2014-04-18","268.8","불검출","불검출","적합"
"133","소스류","효고현","2014-03-13","630","불검출","불검출","적합"
"134","양조간장","오사카부","2014-05-27","800","불검출","불검출","적합"
"135","소스류","아이치현","2014-06-04","560","불검출","불검출","적합"
"136","식초절임(매실절임)","와카야마현","2014-05-30","356.4","불검출","불검출","적합"
"137","복합조미식품","야마구치현","2014-01-24","1,100","불검출","불검출","적합"
"138","청주","효고현","2014-04-11","360","불검출","불검출","적합"
"139","청주","사이타마현","2014-05-09","1,620","불검출","불검출","적합"
"140","볶은커피","지바현","2014-04-10","16.8","불검출","불검출","적합"
"141","볶은커피","지바현","2014-04-11","16.8","불검출","불검출","적합"
"142","볶은커피","지바현","2014-04-11","16.8","불검출","불검출","적합"
"143","볶은커피","지바현","2014-05-02","19.2","불검출","불검출","적합"
"144","볶은커피","지바현","2014-04-18","9.6","불검출","불검출","적합"
"145","볶은커피","지바현","2014-05-02","10","불검출","불검출","적합"
"146","인스턴트커피","사이타마현","2014-02-05","21.6","불검출","불검출","적합"
"147","인스턴트커피","지바현","2014-04-25","34.6","불검출","불검출","적합"
"148","볶은커피","지바현","2014-05-15","12","불검출","불검출","적합"
"149","볶은커피","아이치현","2014-04-22","12","불검출","불검출","적합"
"150","볶은커피","아이치현","2014-04-17","6","불검출","불검출","적합"
"151","카라멜색소","히로시마현","2014-04-15","918","불검출","불검출","적합"
"152","소스류","히로시마현","2014-05-29","4,000","불검출","불검출","적합"
"153","과자(쿠키)","도쿠시마현","2014-05-12","692.04","불검출","불검출","적합"
"154","과자(쿠키)","도쿠시마현","2014-05-14","690.46","불검출","불검출","적합"
"155","기타천연착향료","오카야마현","2014-05-14","150","불검출","불검출","적합"
"156","혼합제제","오카야마현","2014-05-26","180","불검출","불검출","적합"
