"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","소스류","에히메현","2014-05-19","1,200","불검출","불검출","적합"
"70","혼합제제","효고현","2014-03-27","17","불검출","불검출","적합"
"71","맥주","구마모토현","2014-05-01","23,398.4","불검출","불검출","적합"
"72","혼합제제","효고현","2014-05-21","34","불검출","불검출","적합"
"73","혼합제제","효고현","2014-05-21","17","불검출","불검출","적합"
"74","혼합제제","효고현","2014-05-20","34","불검출","불검출","적합"
"75","커피/건조","콜롬비아","2014-03-25","4,900","불검출","불검출","적합"
"76","젖산칼슘","오사카부","2014-05-14","1,000","불검출","불검출","적합"
"77","맥주","후쿠오카현","2014-03-12","34,920","불검출","불검출","적합"
"78","맥주","후쿠오카현","2014-04-21","32,995.2","불검출","불검출","적합"
"79","맥주","후쿠오카현","2014-04-25","50,400","불검출","불검출","적합"
"80","맥주","후쿠오카현","2014-05-01","24,250","불검출","불검출","적합"
"81","맥주","후쿠오카현","2014-04-01","70,725","불검출","불검출","적합"
"82","청주","효고현","2014-05-13","14,580","불검출","불검출","적합"
"83","청주","효고현","2014-04-07","43.2","불검출","불검출","적합"
"84","즉석조리식품","나가노현","2014-05-09","1,382.4","불검출","불검출","적합"
"85","과자(한과류)","나가노현","2014-05-24","1,344","불검출","불검출","적합"
"86","소스류","시즈오카현","2014-05-08","1,000","불검출","불검출","적합"
"87","캔디류(사탕)","미에현","2014-05-19","844.8","불검출","불검출","적합"
"88","혼합제제","도쿄도","2014-05-30","60","불검출","불검출","적합"
"89","혼합제제","오카야마현","2014-05-14","990","불검출","불검출","적합"
"90","캔디류(사탕)","아이치현","2014-05-08","240","불검출","불검출","적합"
"91","수산물가공품","후쿠시마현","2014-05-12","400","불검출","불검출","적합"
"92","캔디류(젤리)","아이치현","2014-05-27","205.44","불검출","불검출","적합"
"93","캔디류(젤리)","아이치현","2014-05-27","195.84","불검출","불검출","적합"
"94","소스류","시가현","2014-05-27","20,000","불검출","불검출","적합"
"95","캔디류(젤리)","아이치현","2014-05-26","205.44","불검출","불검출","적합"
"96","맥주","후쿠오카현","2014-05-01","32,880","불검출","불검출","적합"
"97","혼합제제","오사카부","2014-06-06","200","불검출","불검출","적합"
"98","청주","야마가타현","2014-05-20","345.6","불검출","불검출","적합"
"99","청주","나라현","2014-05-23","457.2","불검출","불검출","적합"
"100","참기름","가가와현","2014-01-09","2,475","불검출","불검출","적합"
"101","혼합제제","가나가와현","2014-05-16","40","불검출","불검출","적합"
"102","볶은커피","효고현","2014-05-30","240","불검출","불검출","적합"
