"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","17건","-","-","33,109","-","-","-"
"1","마른멸치","나가사키현","2014-6-18","4,884","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-6-18","3,800","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2014-6-18","2,163","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2014-6-18","1,200","불검출","불검출","적합"
"5","냉장갈치","야마구치현","2014-6-18","555","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2014-6-18","880","불검출","불검출","적합"
"7","냉장갈치","야마구치현","2014-6-18","730","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2014-6-18","1,435","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2014-6-18","3,184","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2014-6-18","480","불검출","불검출","적합"
"11","냉장갈치","에히메현","2014-6-18","992","불검출","불검출","적합"
"12","냉장명태","홋카이도","2014-6-18","1,184","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-6-18","1,186","불검출","불검출","적합"
"14","활장어(먹장어)","야마구치현","2014-6-18","2,465","불검출","불검출","적합"
"15","활장어(먹장어)","후쿠오카현","2014-6-18","1,365","불검출","불검출","적합"
"16","활게(참게)","후쿠오카현","2014-6-18","138","불검출","불검출","적합"
"17","활가리비","홋카이도","2014-6-18","6,468","불검출","불검출","적합"
