"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","109","429,987","0","0","65","391,028","2","543","42","38,416"
"6.23","109","429,987","0","0","65","391,028","2","543","42","38,416"
"6.24","","","","","","","","","",""
"6.25","","","","","","","","","",""
"6.26","","","","","","","","","",""
"6.27","","","","","","","","","",""
