"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","16건","-","-","57,799","-","-","-"
"1","냉동개아지살(가리비,포장횟감)","홋카이도","2014-6-20","6,000","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-6-20","7,000","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-6-20","6,500","불검출","불검출","적합"
"4","냉장돔(황돔)","야마구치현","2014-6-20","115","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2014-6-20","105","불검출","불검출","적합"
"6","냉장돔(황돔)","야마구치현","2014-6-20","200","불검출","불검출","적합"
"7","냉장갈치","오이타현","2014-6-20","488","불검출","불검출","적합"
"8","냉장민어(수조기)","야마구치현","2014-6-20","84","불검출","불검출","적합"
"9","냉장갈치","야마구치현","2014-6-20","280","불검출","불검출","적합"
"10","냉장갑오징어","야마구치현","2014-6-20","290","불검출","불검출","적합"
"11","냉장홍어","야마구치현","2014-6-20","30","불검출","불검출","적합"
"12","활가리비","홋카이도","2014-6-20","6,756","불검출","불검출","적합"
"13","냉동가리비(외투막)","홋카이도","2014-6-20","21,560","불검출","불검출","적합"
"14","활장어(먹장어)","후쿠오카현","2014-6-20","1,895","불검출","불검출","적합"
"15","마른멸치","나가사키현","2014-6-20","2,476","불검출","불검출","적합"
"16","냉동다랑어(눈다랑어,F,횟감)","태평양","2014-6-20","4,020","불검출","불검출","적합"
