"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","소주","오키나와현","2014-02-25","194.4","불검출","불검출","적합"
"70","소주","오키나와현","2014-03-01","43.2","불검출","불검출","적합"
"71","드레싱","도치기현","2014-05-12","120","불검출","불검출","적합"
"72","과자(스낵과자)","아이치현","2014-05-15","327.6","불검출","불검출","적합"
"73","복합조미식품","미에현","2014-04-28","41.4","불검출","불검출","적합"
"74","청주","아키타현","2014-05-22","43.2","불검출","불검출","적합"
"75","청주","아키타현","2014-05-22","43.2","불검출","불검출","적합"
"76","청주","시즈오카현","2014-03-13","43.2","불검출","불검출","적합"
"77","과자(스낵과자)","아이치현","2014-05-12","828","불검출","불검출","적합"
"78","맥주","오이타현","2014-04-21","14,280","불검출","불검출","적합"
"79","복합조미식품","미에현","2014-04-22","37.5","불검출","불검출","적합"
"80","캔디류(양갱)","아이치현","2014-05-26","432","불검출","불검출","적합"
"81","복합조미식품","미에현","2014-04-26","51.12","불검출","불검출","적합"
"82","기타가공품","훗카이도","2014-05-22","270","불검출","불검출","적합"
"83","어묵","사가현","2014-05-01","720","불검출","불검출","적합"
"84","어묵","사가현","2014-03-01","480","불검출","불검출","적합"
"85","어묵","사가현","2014-06-01","1,507","불검출","불검출","적합"
"86","어묵","사가현","2014-05-01","600","불검출","불검출","적합"
"87","어묵","사가현","2014-04-01","528","불검출","불검출","적합"
"88","어묵","야마구치현","2013-05-24","1,800","불검출","불검출","적합"
"89","어묵","미야자키현","2014-01-27","357","불검출","불검출","적합"
"90","가공두부","후쿠오카현","2014-05-29","300","불검출","불검출","적합"
"91","맥주","후쿠오카현","2014-05-01","36,375","불검출","불검출","적합"
"92","맥주","후쿠오카현","2014-04-17","69,840","불검출","불검출","적합"
"93","혼합제제","효고현","2014-06-04","17","불검출","불검출","적합"
"94","기타가공품","시즈오카현","2014-05-26","1,161","불검출","불검출","적합"
"95","혼합제제","오카야마현","2014-05-29","2,200","불검출","불검출","적합"
"96","과자(비스킷)","야마가타현","2014-05-22","83.4","불검출","불검출","적합"
"97","혼합제제","오카야마현","2014-05-27","510","불검출","불검출","적합"
"98","혼합제제","오카야마현","2014-06-02","720","불검출","불검출","적합"
"99","혼합제제","오카야마현","2014-05-28","300","불검출","불검출","적합"
"100","혼합제제","오카야마현","2014-05-16","30","불검출","불검출","적합"
"101","기타천연착향료","오사카부","2014-06-06","60","불검출","불검출","적합"
"102","기타천연착향료","오사카부","2014-06-05","60","불검출","불검출","적합"
"103","빵류(그외 빵류)","구마모토현","2014-06-03","1,270","불검출","불검출","적합"
"104","청주","나라현","2014-06-05","259.2","불검출","불검출","적합"
"105","청주","나라현","2014-06-05","43.2","불검출","불검출","적합"
"106","혼합제제","효고현","2014-06-03","10","불검출","불검출","적합"
"107","혼합제제","효고현","2014-05-29","102","불검출","불검출","적합"
"108","가공두부","후쿠오카현","2014-04-30","12,060","불검출","불검출","적합"
"109","혼합제제","효고현","2014-05-27","10","불검출","불검출","적합"
"110","빵류(그외 빵류)","구마모토현","2014-06-06","800","불검출","불검출","적합"
"111","빵류(그외 빵류)","구마모토현","2014-06-04","580","불검출","불검출","적합"
"112","소스류","오사카부","2014-05-16","1,485.12","불검출","불검출","적합"
"113","소스류","오사카부","2014-05-07","157.08","불검출","불검출","적합"
"114","혼합제제","사이타마현","2014-05-19","360","불검출","불검출","적합"
"115","소스류","도치기현","2014-04-01","15.84","불검출","불검출","적합"
"116","혼합제제","사이타마현","2014-05-20","300","불검출","불검출","적합"
"117","혼합제제","사이타마현","2014-05-16","450","불검출","불검출","적합"
"118","향미유","사이타마현","2014-05-20","45","불검출","불검출","적합"
