"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","볶은커피","사이타마현","2014-04-22","18","불검출","불검출","적합"
"20","건어포류","가고시마현","2014-05-13","924","불검출","불검출","적합"
"21","볶은커피","효고현","2014-04-14","600","불검출","불검출","적합"
"22","볶은커피","효고현","2014-05-07","150","불검출","불검출","적합"
"23","캔디류(캐러멜)","도치기현","2014-05-16","93.12","불검출","불검출","적합"
"24","소스류","훗카이도","2014-05-01","552","불검출","불검출","적합"
"25","식물성크림","도치기현","2014-04-09","72","불검출","불검출","적합"
"26","황산아연","나가노현","2014-05-19","600","불검출","불검출","적합"
"27","혼합음료","나라현","2014-05-15","360","불검출","불검출","적합"
"28","소스류","구마모토현","2014-05-16","360","불검출","불검출","적합"
"29","소스류","군마현","2014-05-15","600","불검출","불검출","적합"
"30","과자(쿠키)","도쿠시마현","2014-05-07","919.56","불검출","불검출","적합"
"31","소스류","오사카부","2014-05-08","5,670","불검출","불검출","적합"
"32","양조간장","지바현","2014-04-03","8,424","불검출","불검출","적합"
"33","소스류","지바현","2014-03-13","1,132.8","불검출","불검출","적합"
"34","소스류","지바현","2014-05-08","1,200","불검출","불검출","적합"
"35","소스류","지바현","2014-05-09","115.56","불검출","불검출","적합"
"36","소스류","지바현","2014-05-01","231.12","불검출","불검출","적합"
"37","양조간장","지바현","2014-04-21","897.16","불검출","불검출","적합"
"38","양조간장","지바현","2014-04-02","1,284.66","불검출","불검출","적합"
"39","양조간장","지바현","2014-04-24","1,316.25","불검출","불검출","적합"
"40","혼합제제","미에현","2014-04-25","1,584","불검출","불검출","적합"
"41","당류가공품","시즈오카현","2014-05-07","1,000","불검출","불검출","적합"
"42","자당지방산에스테르","미에현","2014-04-30","2,880","불검출","불검출","적합"
"43","자당지방산에스테르","미에현","2014-03-13","2,160","불검출","불검출","적합"
"44","자당지방산에스테르","미에현","2014-04-03","2,880","불검출","불검출","적합"
"45","자당지방산에스테르","미에현","2014-03-01","2,880","불검출","불검출","적합"
"46","혼합제제","미에현","2014-03-26","1,800","불검출","불검출","적합"
"47","액상차","와카야마현","2014-04-21","10,800","불검출","불검출","적합"
"48","복합조미식품","오이타현","2014-02-28","60","불검출","불검출","적합"
"49","복합조미식품","가나가와현","2014-03-03","800","불검출","불검출","적합"
"50","소스류","효고현","2014-04-22","36","불검출","불검출","적합"
"51","복합조미식품","가나가와현","2014-03-07","500","불검출","불검출","적합"
"52","소스류","가나가와현","2014-05-08","220","불검출","불검출","적합"
"53","트랜스글루타미나아제","가나가와현","2014-04-11","30","불검출","불검출","적합"
"54","트랜스글루타미나아제","가나가와현","2014-04-16","200","불검출","불검출","적합"
"55","청국장","훗카이도","2014-05-15","2,970","불검출","불검출","적합"
"56","맥주","오이타현","2014-05-13","49,266","불검출","불검출","적합"
"57","드레싱","사가현","2014-05-10","6,480","불검출","불검출","적합"
"58","과자(한과류)","나가노현","2014-06-02","1,344","불검출","불검출","적합"
"59","청주","효고현","2014-05-08","1,296","불검출","불검출","적합"
"60","청주","교토부","2014-05-12","12,571.2","불검출","불검출","적합"
"61","맥주","후쿠오카현","2014-05-02","139,680","불검출","불검출","적합"
"62","혼합제제","기후현","2014-05-12","260","불검출","불검출","적합"
"63","혼합제제","나가노현","2014-05-08","150","불검출","불검출","적합"
"64","무기질","도야마현","2014-02-19","43","불검출","불검출","적합"
"65","혼합제제","나가노현","2014-04-01","150","불검출","불검출","적합"
"66","혼합제제","이바라키현","2014-05-28","360","불검출","불검출","적합"
"67","당류가공품","가나가와현","2013-01-15","90","불검출","불검출","적합"
"68","혼합제제","오사카부","2014-06-06","1,005","불검출","불검출","적합"
