"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","카레분","사이타마현","2014-04-03","120","불검출","불검출","적합"
"20","청주","효고현","2014-04-03","180","불검출","불검출","적합"
"21","청주","효고현","2014-04-16","60","불검출","불검출","적합"
"22","소스류","훗카이도","2014-05-26","5,252.1","불검출","불검출","적합"
"23","혼합장","훗카이도","2014-05-27","525","불검출","불검출","적합"
"24","청주","효고현","2014-04-02","309.6","불검출","불검출","적합"
"25","볶은커피","시즈오카현","2014-04-12","53.76","불검출","불검출","적합"
"26","청주","효고현","2014-04-28","216","불검출","불검출","적합"
"27","청주","훗카이도","2014-05-13","72","불검출","불검출","적합"
"28","맥주","나가노현","2014-05-02","151","불검출","불검출","적합"
"29","볶은커피","시즈오카현","2014-03-25","50.4","불검출","불검출","적합"
"30","볶은커피","시즈오카현","2014-04-20","38.4","불검출","불검출","적합"
"31","청주","시즈오카현","2014-05-16","198","불검출","불검출","적합"
"32","기타주류","시즈오카현","2014-05-12","277","불검출","불검출","적합"
"33","볶은커피","시즈오카현","2014-04-24","32.4","불검출","불검출","적합"
"34","볶은커피","시즈오카현","2014-05-19","1,800","불검출","불검출","적합"
"35","볶은커피","시즈오카현","2014-04-18","53.76","불검출","불검출","적합"
"36","인스턴트커피","오사카부","2014-04-03","38.4","불검출","불검출","적합"
"37","볶은커피","효고현","2014-05-12","108","불검출","불검출","적합"
"38","인스턴트커피","효고현","2013-12-05","36","불검출","불검출","적합"
"39","볶은커피","효고현","2014-04-15","50.4","불검출","불검출","적합"
"40","맥주","나가노현","2014-05-07","260","불검출","불검출","적합"
"41","맥주","나가노현","2014-05-09","260","불검출","불검출","적합"
"42","리큐르","도치기현","2014-03-02","252","불검출","불검출","적합"
"43","리큐르","도치기현","2014-03-27","588","불검출","불검출","적합"
"44","리큐르","도치기현","2014-04-25","84","불검출","불검출","적합"
"45","청주","돗토리현","2014-06-04","172.8","불검출","불검출","적합"
"46","소스류","교토부","2014-05-20","306","불검출","불검출","적합"
"47","바닐라/두(열매)/건조","오사카부","2012-04-01","50","불검출","불검출","적합"
"48","과자(스낵과자)","아이치현","2014-05-19","840","불검출","불검출","적합"
"49","맥주","오이타현","2014-05-11","29,520","불검출","불검출","적합"
"50","청주","효고현","2014-04-09","216","불검출","불검출","적합"
"51","맥주","교토부","2014-04-28","141,876","불검출","불검출","적합"
"52","볶은커피","오사카부","2014-05-16","1,382.4","불검출","불검출","적합"
"53","소스류","나가사키현","2014-03-11","121","불검출","불검출","적합"
"54","소스류","나가사키현","2014-03-17","100","불검출","불검출","적합"
"55","소스류","나가사키현","2014-03-12","121","불검출","불검출","적합"
"56","소스류","나가사키현","2014-03-19","121","불검출","불검출","적합"
"57","캔디류(젤리)","아이치현","2014-05-27","195.84","불검출","불검출","적합"
"58","향신료조제품(고추냉이가공품)","나가노현","2014-05-01","335.4","불검출","불검출","적합"
"59","향미유","사이타마현","2014-05-23","2,863","불검출","불검출","적합"
"60","맥주","오이타현","2014-05-13","82,800","불검출","불검출","적합"
"61","국수","가가와현","2014-05-07","6,400","불검출","불검출","적합"
"62","국수","가가와현","2014-05-09","400","불검출","불검출","적합"
"63","캔디류(캐러멜)","도치기현","2014-04-18","3,246.48","불검출","불검출","적합"
"64","과자(크래커)","이바라키현","2014-04-18","990","불검출","불검출","적합"
"65","캔디류(캐러멜)","도치기현","2014-04-10","267.84","불검출","불검출","적합"
"66","과자(크래커)","이바라키현","2014-04-19","954","불검출","불검출","적합"
"67","캔디류(캐러멜)","도치기현","2014-05-15","1,609.2","불검출","불검출","적합"
"68","과자(비스킷)","이바라키현","2014-04-29","729","불검출","불검출","적합"
