"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"16","과자","이바라키현","2018-06-07","1,260","불검출","불검출","적합"
"17","과자","이바라키현","2018-06-06","2,880","불검출","불검출","적합"
"18","과자","이바라키현","2018-06-01","1,260","불검출","불검출","적합"
"19","기타가공품","이바라키현","2018-06-05","9,000","불검출","불검출","적합"
"20","탄산음료","오사카부","2018-05-21","2,465","불검출","불검출","적합"
"21","과자","아이치현","2018-05-29","106","불검출","불검출","적합"
"22","과자","아이치현","2018-05-25","137","불검출","불검출","적합"
"23","조제해수염화마그네슘","나가사키현","2018-06-01","2,376","불검출","불검출","적합"
"24","과자","니가타현","2018-06-06","819","불검출","불검출","적합"
"25","향신료조제품","미야기현","2018-04-17","210","불검출","불검출","적합"
"26","복합조미식품","니가타현","2018-04-24","347","불검출","불검출","적합"
"27","인스턴트커피","시즈오카현","2018-05-29","4,039","불검출","불검출","적합"
"28","카라멜색소","도치기현","2018-05-25","3,100","불검출","불검출","적합"
"29","혼합제제","군마현","2018-06-08","20","불검출","불검출","적합"
"30","혼합제제","군마현","2018-06-08","40","불검출","불검출","적합"
"31","혼합제제","군마현","2018-06-06","20","불검출","불검출","적합"
"32","과·채가공품","오카야마현","2018-04-25","9,600","불검출","불검출","적합"
"33","혼합제제","이바라키현","2018-05-18","300","불검출","불검출","적합"
"34","혼합제제","사이타마현","2018-06-04","200","불검출","불검출","적합"
"35","향신료조제품","사이타마현","2018-04-20","372","불검출","불검출","적합"
"36","청주","아키타현","2018-06-01","176","불검출","불검출","적합"
"37","청주","아키타현","2018-06-01","346","불검출","불검출","적합"
"38","소주","오키나와현","2018-05-02","43","불검출","불검출","적합"
"39","청주","도야마현","2018-05-15","43","불검출","불검출","적합"
"40","소주","오키나와현","2018-02-12","281","불검출","불검출","적합"
"41","과자","니가타현","2018-06-06","171","불검출","불검출","적합"
"42","혼합제제","도치기현","2018-06-13","20","불검출","불검출","적합"
"43","탄산수소암모늄","도야마현","2018-05-16","36,000","불검출","불검출","적합"
"44","탄산음료","오사카부","2018-05-26","3,000","불검출","불검출","적합"
"45","캔디류","도쿄도","2018-05-18","165","불검출","불검출","적합"
"46","당류가공품","교토부","2018-05-07","65","불검출","불검출","적합"
"47","당류가공품","교토부","2018-04-20","77","불검출","불검출","적합"
"48","당류가공품","교토부","2018-04-20","240","불검출","불검출","적합"
"49","당류가공품","교토부","2018-05-15","47","불검출","불검출","적합"
"50","떡류","니가타현","2018-05-24","8,400","불검출","불검출","적합"
