"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","청주","아오모리현","2016-10-27","6,480","불검출","불검출","적합"
"48","청주","니가타현","2016-10-04","173","불검출","불검출","적합"
"49","청주","교토부","2016-10-26","4,800","불검출","불검출","적합"
"50","소스류","시즈오카현","2016-11-02","480","불검출","불검출","적합"
"51","과자(한과류)","도쿠시마현","2016-11-04","525","불검출","불검출","적합"
"52","과자(한과류)","도쿠시마현","2016-11-08","525","불검출","불검출","적합"
"53","기타가공품","오사카부","2016-10-18","96","불검출","불검출","적합"
"54","청주","니가타현","2016-10-06","259","불검출","불검출","적합"
"55","혼합제제","오사카부","2016-10-31","51","불검출","불검출","적합"
"56","혼합제제","오사카부","2016-11-08","17","불검출","불검출","적합"
"57","기타가공품","시즈오카현","2016-06-20","5,940","불검출","불검출","적합"
"58","탄산음료","오사카부","2016-11-07","600","불검출","불검출","적합"
"59","청주","기후현","2016-10-14","86","불검출","불검출","적합"
"60","청주","니가타현","2016-10-03","43","불검출","불검출","적합"
"61","혼합제제","오사카부","2016-11-08","34","불검출","불검출","적합"
"62","탄산음료","오사카부","2016-11-04","600","불검출","불검출","적합"
"63","수산물가공품","훗카이도","2016-09-08","100","불검출","불검출","적합"
"64","인스턴트커피","효고현","2016-05-02","9","불검출","불검출","적합"
"65","과자(웨이퍼)","이바라키현","2016-06-01","104","불검출","불검출","적합"
"66","청주","니가타현","2016-10-14","346","불검출","불검출","적합"
"67","탄산음료","오사카부","2016-11-04","600","불검출","불검출","적합"
"68","조미된장","훗카이도","2016-10-08","400","불검출","불검출","적합"
"69","과자(비스킷)","아이치현","2016-10-21","2,040","불검출","불검출","적합"
"70","청주","가가와현","2016-10-26","43","불검출","불검출","적합"
"71","된장","훗카이도","2016-10-10","400","불검출","불검출","적합"
"72","볶은커피","효고현","2016-08-13","91","불검출","불검출","적합"
"73","떡류","니가타현","2016-07-08","800","불검출","불검출","적합"
"74","초콜릿가공품","훗카이도","2016-11-08","36","불검출","불검출","적합"
"75","쇼트닝","가나가와현","2016-10-04","300","불검출","불검출","적합"
"76","커피/건조","과테말라","2016-04-25","17,240","불검출","불검출","적합"
"77","초콜릿가공품","훗카이도","2016-11-08","108","불검출","불검출","적합"
"78","혼합제제","나가노현","2016-10-05","178","불검출","불검출","적합"
"79","발효식초","가고시마현","2016-11-03","504","불검출","불검출","적합"
"80","초콜릿가공품","훗카이도","2016-11-08","102","불검출","불검출","적합"
"81","볶은커피","효고현","2016-09-27","960","불검출","불검출","적합"
