"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"117","식초절임","사이타마현","2016-10-31","48","불검출","불검출","적합"
"118","기타가공품","시즈오카현","2016-08-29","150","불검출","불검출","적합"
"119","캔디류(사탕)","아이치현","2016-11-04","276","불검출","불검출","적합"
"120","혼합제제","오사카부","2016-11-08","34","불검출","불검출","적합"
"121","혼합제제","도치기현","2016-10-25","60","불검출","불검출","적합"
"122","당류가공품","교토부","2016-09-05","157","불검출","불검출","적합"
"123","소스류","미에현","2016-10-06","240","불검출","불검출","적합"
"124","혼합제제","사이타마현","2016-11-07","200","불검출","불검출","적합"
"125","카레","나가노현","2016-07-14","8,910","불검출","불검출","적합"
"126","맥주","아이치현","2016-10-12","10,100","불검출","불검출","적합"
"127","혼합제제","히로시마현","2016-10-05","15","불검출","불검출","적합"
"128","장류절임","도치기현","2016-10-31","60","불검출","불검출","적합"
"129","국수","아이치현","2016-09-19","4,435","불검출","불검출","적합"
"130","초콜릿가공품","훗카이도","2016-11-08","112","불검출","불검출","적합"
"131","청주","오이타현","2016-11-02","4,814","불검출","불검출","적합"
"132","고형차","시즈오카현","2016-10-30","400","불검출","불검출","적합"
"133","개별인정형건강기
능식품","나가노현","2016-07-11","18","불검출","불검출","적합"
"134","화이트초콜릿","훗카이도","2016-11-08","96","불검출","불검출","적합"
"135","화이트초콜릿","훗카이도","2016-11-16","1,006","불검출","불검출","적합"
"136","소스류","나가사키현","2016-10-19","5,176","불검출","불검출","적합"
"137","과.채가공품","나라현","2016-06-23","150","불검출","불검출","적합"
"138","혼합제제","오카야마현","2016-11-04","60","불검출","불검출","적합"
"139","화이트초콜릿","훗카이도","2016-11-16","1,006","불검출","불검출","적합"
"140","즉석조리식품","가가와현","2016-09-29","4,992","불검출","불검출","적합"
"141","수산물가공품","후쿠시마현","2016-10-20","256","불검출","불검출","적합"
"142","소스류","시즈오카현","2016-09-24","648","불검출","불검출","적합"
"143","초콜릿가공품","후쿠오카현","2016-10-24","1,862","불검출","불검출","적합"
"144","초콜릿가공품","후쿠오카현","2016-10-06","828","불검출","불검출","적합"
"145","초콜릿가공품","후쿠오카현","2016-10-12","1,064","불검출","불검출","적합"
