"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","수산물가공품","효고현","2014-05-24","212","불검출","불검출","적합"
"70","고구마전분","가고시마현","2012-11-21","18,500","불검출","불검출","적합"
"71","수산물가공품","훗카이도","2013-10-15","240","불검출","불검출","적합"
"72","수산물가공품","효고현","2014-05-24","218","불검출","불검출","적합"
"73","수산물가공품","효고현","2014-05-31","600","불검출","불검출","적합"
"74","청주","오이타현","2014-06-06","480","불검출","불검출","적합"
"75","청주","고치현","2014-06-09","66","불검출","불검출","적합"
"76","청주","고치현","2014-06-10","33.6","불검출","불검출","적합"
"77","캔디류(사탕)","가나가와현","2014-05-20","78.4","불검출","불검출","적합"
"78","혼합제제","효고현","2014-06-12","90","불검출","불검출","적합"
"79","혼합제제","효고현","2014-06-12","15","불검출","불검출","적합"
"80","혼합제제","효고현","2014-06-02","10","불검출","불검출","적합"
"81","혼합제제","효고현","2014-06-05","15","불검출","불검출","적합"
"82","혼합제제","효고현","2014-06-12","60","불검출","불검출","적합"
"83","양조간장","효고현","2014-05-28","13,646.88","불검출","불검출","적합"
"84","혼합제제","효고현","2014-06-13","15","불검출","불검출","적합"
"85","혼합제제","효고현","2014-06-12","30","불검출","불검출","적합"
"86","초콜릿가공품","가나가와현","2014-04-01","162","불검출","불검출","적합"
"87","캔디류(젤리)","가나가와현","2014-05-22","130.4","불검출","불검출","적합"
"88","과자(크래커)","이바라키현","2014-04-22","76","불검출","불검출","적합"
"89","과자(크래커)","이바라키현","2014-05-02","91.2","불검출","불검출","적합"
"90","캔디류(사탕)","미에현","2014-05-21","576","불검출","불검출","적합"
"91","캔디류(사탕)","미에현","2014-05-23","576","불검출","불검출","적합"
"92","복합조미식품","사이타마현","2014-05-19","420","불검출","불검출","적합"
"93","혼합제제","오사카부","2014-04-23","1,320","불검출","불검출","적합"
"94","혼합제제","후쿠오카현","2014-04-15","180","불검출","불검출","적합"
"95","혼합제제","오카야마현","2014-06-11","105","불검출","불검출","적합"
"96","혼합제제","효고현","2014-06-09","51","불검출","불검출","적합"
"97","당류가공품","아이치현","2014-06-04","312","불검출","불검출","적합"
