"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","12건","-","-","22,728","-","-","-"
"1","활돔(참돔)","에히메현","2014-6-30","4,513","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2014-6-30","1,108","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2014-6-30","2,221","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2014-6-30","1,792","불검출","불검출","적합"
"5","냉장갈치","와카야마현","2014-6-30","1,656","불검출","불검출","적합"
"6","냉장준치","구마모토현","2014-6-30","1,134","불검출","불검출","적합"
"7","냉장갈치","에히메현","2014-6-30","264","불검출","불검출","적합"
"8","냉장명태","홋카이도","2014-6-30","2,138","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2014-6-30","560","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2014-6-30","3,040","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-6-30","4,297","불검출","불검출","적합"
"12","냉장오징어(화살오징어) 나가사키현","","2014-6-30","5","불검출","불검출","적합"
