"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","캔디류(사탕)","아이치현","2014-06-12","700","불검출","불검출","적합"
"20","음료베이스","아이치현","2014-06-04","248.4","불검출","불검출","적합"
"21","맥주","이바라키현","2014-05-26","6,652.8","불검출","불검출","적합"
"22","캔디류(사탕)","아이치현","2014-05-19","180","불검출","불검출","적합"
"23","초콜릿가공품","훗카이도","2014-06-12","183.6","불검출","불검출","적합"
"24","초콜릿가공품","훗카이도","2014-06-12","86.4","불검출","불검출","적합"
"25","캔디류(사탕)","아이치현","2014-05-22","288","불검출","불검출","적합"
"26","빵류(그외 빵류)","오사카부","2014-05-19","490","불검출","불검출","적합"
"27","소스류","아이치현","2014-05-13","178.4","불검출","불검출","적합"
"28","빵류(파이)","효고현","2014-04-10","33.6","불검출","불검출","적합"
"29","과자(스낵과자)","이바라키현","2014-05-30","1,285.2","불검출","불검출","적합"
"30","빵류(그외 빵류)","효고현","2014-04-11","10.1","불검출","불검출","적합"
"31","캔디류(사탕)","미에현","2014-05-27","844.8","불검출","불검출","적합"
"32","캔디류(사탕)","미에현","2014-05-29","633.6","불검출","불검출","적합"
"33","빵류(그외 빵류)","효고현","2014-04-08","39.6","불검출","불검출","적합"
"34","혼합장","야마나시현","2014-05-29","2,000","불검출","불검출","적합"
"35","빵류(그외 빵류)","효고현","2014-04-10","35.1","불검출","불검출","적합"
"36","빵류(그외 빵류)","효고현","2014-04-14","35.1","불검출","불검출","적합"
"37","혼합장","야마나시현","2014-05-28","3,000","불검출","불검출","적합"
"38","수산물가공품","효고현","2014-05-29","4,800","불검출","불검출","적합"
"39","맥주","오이타현","2014-05-27","49,266","불검출","불검출","적합"
"40","소스류","군마현","2014-04-16","7,800","불검출","불검출","적합"
"41","맥주","구마모토현","2014-05-11","23,398.4","불검출","불검출","적합"
"42","소스류","군마현","2014-04-11","270","불검출","불검출","적합"
"43","볶은커피","교토부","2014-04-23","96.8","불검출","불검출","적합"
"44","복합조미식품","와카야마현","2014-06-03","490","불검출","불검출","적합"
"45","볶은커피","교토부","2014-04-22","96.8","불검출","불검출","적합"
"46","과자(스낵과자)","이와테현","2014-05-30","72","불검출","불검출","적합"
"47","즉석조리식품","오카야마현","2014-05-28","420.48","불검출","불검출","적합"
"48","즉석조리식품","오카야마현","2014-05-29","525.6","불검출","불검출","적합"
"49","조미된장","나가노현","2014-06-03","800","불검출","불검출","적합"
"50","소스류","히로시마현","2014-03-29","80","불검출","불검출","적합"
"51","헤미셀룰라아제","효고현","2014-05-16","20","불검출","불검출","적합"
"52","탄산칼슘","오카야마현","2014-05-28","16,000","불검출","불검출","적합"
"53","혼합제제","사이타마현","2014-05-30","1,245","불검출","불검출","적합"
"54","인스턴트커피","효고현","2014-04-08","1,296","불검출","불검출","적합"
"55","연하곤란환자용점도증진식품","시즈오카현","2014-05-28","1,880","불검출","불검출","적합"
"56","맥주","후쿠오카현","2014-05-01","6,365","불검출","불검출","적합"
"57","혼합제제","오이타현","2014-03-03","6,000","불검출","불검출","적합"
"58","카레","니가타현","2014-05-07","2,160","불검출","불검출","적합"
"59","카레","니가타현","2014-05-07","1,728","불검출","불검출","적합"
"60","카레","니가타현","2014-04-15","720","불검출","불검출","적합"
"61","카레","니가타현","2014-04-28","360","불검출","불검출","적합"
"62","수산물가공품","효고현","2014-05-31","360","불검출","불검출","적합"
"63","카레","니가타현","2014-04-28","600","불검출","불검출","적합"
"64","카레","시즈오카현","2014-03-11","378","불검출","불검출","적합"
"65","복합조미식품","도치기현","2014-05-01","576","불검출","불검출","적합"
"66","향신료조제품(고추냉이가공품)","나가노현","2014-04-29","430","불검출","불검출","적합"
"67","향신료조제품(고추냉이가공품)","사이타마현","2014-04-30","215","불검출","불검출","적합"
"68","혼합제제","오카야마현","2014-02-28","180","불검출","불검출","적합"
